# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.2176,26.08,0
O,0.2553,0,0
O,0.2553,23.879,0
O,0.3632,20.732,0
O,0.2058,39.051,0
O,0.2357,169.43,0
O,0.1037,79.003,0
O,0.1622,75.236,0
O,0.3149,19.53,0
Ti,0.2772,65.62,0
O,0.2341,26.28,0
O,0.2705,57.56,1
O,0.3173,54.029,0
O,0.4891,30.358,0
O,0.4342,234.85,1
O,0.9563,71.901,0
O,1.232,39.855,0
O,0.8207,64.988,0
O,0.6098,63.787,0
O,0.7065,25.116,0
Ti,0.6269,170.54,1
O,1.233,41.405,0
O,1.426,25.479,0
O,1.022,29.296,0
O,0.2186,76.399,1
Ti,0.3533,53.739,0
O,0.7391,25.6,0
O,0.5613,19.524,0
O,0.4306,137.77,1
O,0.7648,38.006,0
O,0.5402,43.901,0
O,1.016,144.62,1
O,1.406,54.305,0
O,1.534,21.634,0
O,0.2186,247.48,1
O,0.4204,216.7,0
O,1.745,32.742,0
O,1.625,83.449,0
O,1.758,20.396,0
Ti,1.871,40.15,0
O,1.995,21.935,0
O,1.227,19.256,0
Ti,0.4194,78.261,1
Ti,0.4791,50.298,0
O,0.5543,31.563,0
O,0.9003,19.727,0
Ti,0.6208,54.103,1
O,0.8288,48.227,1
O,1.128,25.306,0
O,0.2186,398.28,1
O,0.9034,39.818,0
O,0.9939,30.701,0
O,0.4313,236.95,0
O,0.3343,0,0
O,0.3343,57.132,0
O,0.1202,0,0
O,0.1202,57.045,0
Ti,0.5379,58.628,0
O,0.8281,29.423,0
O,0.8155,23.906,0
O,0.433,43.04,1
Ti,0.2186,378.82,1
O,0.6381,19.774,0
O,0.5758,28.697,0
O,0.5846,148.93,0
O,0.5995,60.044,0
O,0.5514,33.387,0
O,0.5179,69.861,0
O,0.8221,29.844,0
O,0.4436,30.334,0
O,0.2855,46.709,1
O,0.2743,27.019,0
O,0.4334,44.349,1
O,0.5444,33.86,0
Ti,0.8546,40.813,1
O,1.044,64.416,1
O,1.114,30.228,0
O,1.075,26.909,0
O,1.462,37.129,1
O,1.68,69.744,1
Ti,2.627,42.976,1
O,0.4367,69.194,1
O,0.5834,32.678,0
Ti,0.6449,57.657,1
O,0.6975,29.328,0
O,0.7693,19.825,0
O,1.238,225.54,1
O,2.007,27.75,0
Ti,1.816,40.911,0
O,1.842,34.088,0
O,1.42,25.313,0
O,1.436,20.777,1
O,1.633,25.081,1
O,0.2186,21.377,1
O,0.4354,48.909,1
Ti,0.8522,114.14,1
O,1.433,57.549,0
O,1.146,37.934,1
O,1.135,20.395,1
O,1.141,55.127,1
O,1.164,26.698,1
O,0.2186,43.143,1
Ti,0.8556,315.32,1
O,0.8577,20.891,0
O,0.8651,60.132,0
O,0.8976,88.721,0
O,0.7015,25.694,0
Ti,0.9588,91.151,0
O,1.001,54.858,0
O,0.9409,60.617,1
Ti,0.4367,67.013,1
O,0.5045,33.147,0
O,1.275,35.491,1
O,1.411,22.053,0
O,1.881,83.072,1
O,2.565,0,0
O,2.565,19.601,0
O,2.2,19.499,1
O,2.371,47.777,1
O,2.766,20.858,1
Ti,0.2186,382.8,1
O,0.4282,20.682,0
Ti,0.05002,117.02,0
Ti,1e-05,77.993,0
O,0.1042,20.849,0
O,0.08224,23.393,0
O,0.03706,20.12,0
O,0.03,19.065,0
O,0.05972,21.804,0
O,0.09473,83.919,0
O,0.05669,26.606,0
O,0.03095,19.31,0
O,0.1433,39.857,0
O,0.1401,30.167,0
O,0.1345,28.718,0
O,0.171,26.553,0
O,0.1672,0,0
O,0.1672,25.132,0
O,0.1512,0.027723,0
O,0.1512,25.104,0
O,0.3842,46.839,1
O,0.4349,36.435,1
O,0.6425,99.865,1
O,0.7419,63.357,0
O,1.022,39.179,0
O,1.333,22.586,0
O,1.074,145.61,1
O,1.448,19.647,0
O,1.234,48.827,0
Ti,1.455,90.426,1
O,1.694,20.134,0
O,1.454,24.752,1
O,0.2186,163.5,1
O,0.2535,0,0
O,0.2535,29.094,0
Ti,0.3453,97.14,0
O,0.6902,27.021,0
O,0.8882,22.511,0
O,0.511,54.244,0
O,0.6838,24.456,0
O,0.4238,67.454,1
O,0.4173,48.676,0
O,0.2214,0,0
O,0.2214,48.199,0
O,0.004143,46.189,0
Ti,0.8264,127.94,1
Ti,0.8985,114.65,0
O,1.314,19.035,0
Ti,1.051,41.808,0
O,1.153,19.923,0
Ti,0.9472,80.522,1
O,0.8921,39.804,0
O,0.2186,104.61,1
O,0.4849,29.209,0
O,0.2994,42.312,0
O,0.364,30.218,0
O,0.4282,34.664,1
O,0.478,20.529,0
Ti,0.6453,60.777,1
O,0.6848,31.222,0
Ti,0.8434,174.01,1
O,1.153,32.868,0
O,0.9878,35.455,0
O,1.036,29.482,0
O,0.9093,33.021,0
O,1.016,29.658,1
O,1.219,19.331,0
O,0.2186,154.82,1
O,0.4048,0,0
O,0.4048,151.09,0
O,1.217,32.046,0
Ti,1.266,66.749,0
Ti,0.4244,205.93,1
O,0.8991,46.782,0
O,1.086,32.639,0
O,0.7452,40.963,0
O,0.8697,20.536,0
O,0.6215,23.847,0
O,0.5031,43.597,0
O,0.9116,23.487,1
O,0.4341,273.25,1
O,1.192,28.526,0
O,1.316,0.73009,0
O,1.316,25.796,0
O,0.7763,45.389,0
Ti,0.6104,154.62,0
O,1.081,51.284,0
O,1.494,38.85,0
O,0.9337,46.84,0
O,0.7896,28.732,0
Ti,0.6284,182.76,1
Ti,0.574,123.89,0
O,0.4648,25.119,0
O,0.5028,24.63,0
O,0.6118,21.915,0
O,0.2186,109.53,1
O,0.3734,30.402,0
Ti,0.3808,69.111,0
O,0.4278,97.049,1
O,0.5178,44.781,0
Ti,0.6374,57.692,1
O,0.8278,71.774,1
O,0.955,35.806,0
O,1.043,41.893,1
O,1.258,22.557,1
O,1.681,23.607,1
Ti,0.2186,106.07,1
O,0.7739,22.133,0
O,0.5991,51.732,0
O,0.7914,36.712,0
O,0.4036,21.105,0
O,0.4075,147.61,1
Ti,1.619,64.196,0
Ti,1.836,51.098,0
O,2.031,19.307,0
O,0.5457,37.663,1
O,0.6597,0.9102,0
O,0.6597,25.695,0
O,0.6672,34.561,1
Ti,0.749,79.254,1
Ti,0.7797,47.071,0
O,0.2186,51.906,1
O,0.3869,19.147,0
O,0.2567,22.22,0
O,0.4328,24.835,1
Ti,0.8575,91.058,1
O,1.006,39.036,0
Ti,1.147,71.426,1
O,1.288,35.73,0
O,1.407,59.305,1
O,1.546,42.78,1
O,1.708,28.158,1
O,0.4363,72.425,1
O,0.6507,120.7,1
O,1.491,46.989,0
O,1.185,20.394,0
O,0.8531,19.207,0
O,0.839,108.03,1
O,1.555,19.65,0
O,0.9943,99.624,1
O,1.154,67.3,0
O,0.2186,77.003,1
O,0.2687,68.574,0
O,0.8813,20.852,0
O,0.3997,22.715,0
O,0.624,63.667,1
O,0.9672,78.944,1
O,1.154,29.919,1
O,1.306,79.879,1
O,1.392,39.255,1
Ti,0.8429,384.42,1
Ti,1.587,53.37,0
O,1.372,46.581,0
O,0.9162,64.869,0
O,0.8509,25.584,0
Ti,0.7832,65.823,0
O,0.7526,28.302,0
O,0.8018,21.054,0
O,0.4332,317.42,1
O,1.708,134.15,0
O,1.899,117.99,0
O,2.456,0,0
O,2.456,20.989,0
Ti,2.647,57.454,0
O,2.847,26.369,0
Ti,0.9982,45.125,0
O,0.6102,49.866,0
O,1.041,23.841,0
O,0.8586,68.844,1
O,1.172,35.967,0
O,1.33,25.541,0
O,1.066,27.875,1
Ti,0.2186,81.884,1
O,0.2611,36.38,0
O,0.1722,26.249,0
O,0.414,56.732,1
O,0.8456,71.879,1
O,0.774,22.368,0
O,0.7238,23.086,0
O,1.181,39.383,1
O,1.387,34.02,1
O,1.625,19.024,1
O,1.616,19.015,1
O,0.6503,58.143,1
O,0.7369,48.416,0
Ti,0.8582,138.86,1
O,1.245,53.469,0
Ti,1.057,55.675,0
Ti,1.188,45.925,0
O,0.976,114.52,1
O,1.117,36.722,0
Ti,1.076,57.062,0
O,1.3,22.188,0
O,1.435,0,0
O,1.435,19.952,0
Ti,1.067,76.148,1
Ti,1.2,71.298,0
O,1.401,45.293,0
O,0.6549,58.3,1
O,0.8696,153.96,1
O,1.379,40.841,0
O,1.466,29.051,0
O,1.178,33.23,0
O,1.064,64.461,1
O,1.241,24.353,0
O,1.26,76.497,1
O,1.451,29.578,1
O,0.2186,31.782,1
O,0.2457,0,0
O,0.2457,28.978,0
O,0.4345,197.14,1
O,1.048,41.026,0
O,0.8451,19.595,0
O,0.7055,58.413,0
O,0.9898,22.005,0
Ti,0.6398,45.557,0
Ti,0.6228,46.806,1
Ti,0.8393,39.597,0
O,1.04,21.154,0
Ti,0.74,40.89,1
O,0.8095,29.166,1
Ti,0.9198,92.255,1
O,0.9646,40.917,0
Ti,0.9911,43.77,1
O,0.8382,31.668,1
O,1.584,128.77,1
O,2.451,43.185,0
O,2.772,20.188,0
O,1.73,20.508,1
O,1.853,86.382,1
O,2.067,24.048,0
O,0.4365,220.95,1
Ti,0.4108,42.592,0
O,0.5512,95.548,0
O,0.9556,24.367,0
Ti,0.6439,42.302,1
Ti,1.069,58.916,1
O,1.116,30.187,0
O,1.389,41.252,1
O,1.57,20.996,0
O,0.2186,302.74,1
O,0.8416,23.144,0
Ti,0.6388,74.849,0
O,0.6025,46.792,0
O,0.5265,33.062,0
O,0.6588,33.597,0
O,0.5777,31.156,0
O,0.4303,89.826,0
O,0.5471,43.987,0
O,0.4191,30.435,1
Ti,0.5924,52.446,1
O,0.6467,65.083,1
O,0.2186,78.809,1
O,0.3536,29.235,0
O,0.8434,186.02,1
O,0.8231,0,0
O,0.8231,20.596,0
Ti,0.9991,78.166,0
Ti,1.031,75.794,1
O,1.33,27.054,0
O,1.106,51.289,1
O,0.2186,52.485,1
O,0.3123,24.898,0
O,0.4327,22.704,1
Ti,0.6494,91.331,1
O,0.9852,19.942,0
O,0.8268,157.6,1
O,2.252,31.703,0
O,1.684,28.754,0
Ti,1.186,67.741,1
Ti,0.2186,80.19,1
Ti,0.343,75.297,0
O,0.9149,21.732,0
Ti,0.589,129.91,1
O,0.9843,47.779,0
O,0.8471,23.78,0
O,1.019,84.41,1
O,1.227,54.765,0
Ti,1.21,88.617,1
O,1.459,20.871,0
O,1.33,20.472,0
O,0.2186,63.265,1
O,0.2939,57.109,0
Ti,0.4318,60.016,1
O,0.841,172.49,1
O,1.762,60.942,0
Ti,1.21,84.928,1
O,1.417,50.583,1
O,0.4302,78.042,1
O,0.5204,68.574,0
O,0.9075,19.066,0
O,0.8593,61.804,1
O,1.078,147.77,1
O,2.029,0.18575,0
O,2.029,78.638,0
O,2.962,0.64591,0
O,2.962,43.21,0
O,3.156,27.013,0
O,1.507,25.277,0
O,1.277,107.87,1
O,1.763,31.714,0
O,1.471,40.457,0
O,0.4366,236.75,1
O,0.5543,198.35,0
O,1.488,62.462,0
O,1.491,26.54,0
O,1.429,37.579,0
O,1.507,0.32642,0
O,1.507,26.271,0
O,0.8172,143.01,1
O,1.361,97.905,0
O,1.546,49.002,0
O,1.689,42.195,0
O,1.023,31.131,1
Ti,0.2186,55.983,1
O,0.4221,23.241,1
O,0.4292,0,0
O,0.4292,21.144,0
Ti,0.634,178.92,1
Ti,1.068,59.113,0
O,1.189,20.781,0
O,0.9142,31.419,0
O,0.7684,22.27,0
Ti,1.027,111.19,1
O,1.161,49.095,0
O,1.074,25.742,0
O,0.2186,321.48,1
O,1.149,142.92,0
O,1.331,49.151,0
O,0.9494,33.233,0
O,0.4356,52.967,0
O,0.7454,49.803,1
O,1.075,33.118,0
O,0.2186,134.19,1
Ti,0.2858,78.716,0
O,0.3983,28.424,0
O,0.4262,53.316,1
O,1.194,70.202,1
O,1.606,31.814,0
Ti,1.613,85.502,1
O,1.755,62.927,0
O,2.156,46.104,0
Ti,0.2186,286.23,1
Ti,0.1742,39.143,0
O,0.09225,54.064,0
O,0.1336,0,0
O,0.1336,54.056,0
O,0.3573,25.571,0
O,0.06274,29.048,0
O,0.1076,20.019,0
Ti,0.1779,64.95,0
O,0.1997,38.513,0
Ti,0.4695,153.53,1
O,0.3083,28.343,0
O,0.1555,0,0
O,0.1555,28.038,0
O,0.4152,101.24,0
O,0.2941,0.15648,0
O,0.2941,101.08,0
O,0.4366,59.772,1
O,0.5676,27.297,0
O,0.6461,31.094,1
O,1.041,88.717,1
O,1.218,134.62,1
O,1.981,21.587,0
O,1.732,35.419,0
O,1.61,51.441,0
O,1.995,0,0
O,1.995,21.353,0
O,1.336,21.822,1
O,1.739,70.638,1
O,1.972,33.555,0
O,2.08,0.36356,0
O,2.08,31.192,0
O,0.2186,378.45,1
Ti,0.4091,174.6,0
O,0.2154,67.518,0
Ti,0.06793,50.161,0
Ti,0.4222,143.74,0
O,1.119,30.542,0
O,0.9265,29.987,0
Ti,0.595,75.158,1
Ti,0.2186,72.549,1
O,0.2116,50.607,0
O,0.1862,43.446,0
O,0.1261,37.877,0
Ti,0.4174,312.48,1
Ti,0.6575,68.517,0
O,0.8035,28.706,0
Ti,0.4683,180.12,0
O,0.5629,39.126,0
O,0.606,26.111,0
O,0.5257,90.617,0
O,0.9673,40.562,0
O,1.306,19.009,0
O,0.2186,44.702,1
O,0.4333,36.484,1
Ti,1.292,57.739,1
O,1.349,39.64,0
O,1.725,53.807,1
O,1.753,0,0
O,1.753,28.359,0
O,1.929,23.673,1
O,2.509,90.014,1
O,2.694,31.516,0
O,0.2186,52.413,1
O,0.2966,0.95712,0
O,0.2966,45.603,0
Ti,0.4326,67.686,1
Ti,0.4648,0.93231,0
Ti,0.4648,40.14,0
O,0.4783,20.489,0
O,0.9871,21.465,1
Ti,1.16,51.219,1
O,1.195,19.766,0
O,1.334,33.119,1
O,1.449,0,0
O,1.449,30.223,0
O,1.798,21.324,0
O,1.617,53.505,1
Ti,0.4363,208.68,1
O,1.021,24.487,0
Ti,0.8431,44.947,0
O,0.7501,80.483,0
O,1.156,39.293,0
O,0.5787,83.4,1
O,1.146,0.1812,0
O,1.146,41.168,0
O,1.176,30.393,1
O,0.4366,29.96,1
O,0.65,53.268,1
O,1.029,22.929,1
O,1.216,161.79,1
O,1.48,39.654,0
O,1.382,51.415,0
O,1.483,34.176,0
Ti,1.368,64.883,1
O,1.443,46.349,0
O,1.869,0,0
O,1.869,21.721,0
Ti,1.472,47.719,1
Ti,0.4364,61.529,1
O,0.4701,40.828,0
O,0.395,0,0
O,0.395,24.567,0
Ti,0.8556,43.907,1
O,1.048,184.54,1
O,1.514,68.636,0
O,1.849,19.944,0
O,1.775,26.986,0
O,1.323,46.693,0
O,1.442,47.497,1
O,1.626,24.749,1
O,1.831,21.863,1
O,2.225,22.251,1
Ti,0.2186,40.013,1
O,0.4265,294.81,1
Ti,0.7282,65.578,0
O,0.5997,42.655,0
O,0.6677,0,0
O,0.6677,39.63,0
Ti,0.6391,47.166,1
O,0.7396,23.682,0
O,0.2186,61.667,1
O,0.4259,29.833,0
O,0.6368,23.324,0
O,0.2583,24.334,0
O,0.4318,23.277,1
O,0.4736,19.848,0
O,0.8597,99.367,1
O,1.293,20.273,0
O,1.074,132.44,1
O,1.748,25.087,0
O,1.927,20.932,0
O,1.596,71.09,0
O,2.203,26.459,0
Ti,1.506,92.141,1
Ti,1.508,48.195,0
O,0.2186,292.29,1
O,0.3476,0,0
O,0.3476,289.12,0
Ti,0.3304,52.298,0
Ti,1.15,124.37,0
O,1.42,51.739,0
O,1.549,47.116,0
O,1.392,19.041,0
Ti,0.419,177.74,1
O,0.005161,27.888,0
Ti,0.382,94.283,0
O,0.2461,24.246,0
O,0.1872,0.14888,0
O,0.1872,24.097,0
O,0.2186,35.224,1
O,0.2486,0,0
O,0.2486,33.023,0
O,0.593,0,0
O,0.593,24.502,0
O,0.4342,263.31,1
O,0.842,19.137,0
Ti,0.9277,44.058,0
O,1.011,21.015,0
Ti,0.6381,97.507,0
Ti,0.951,39.674,0
O,0.7867,19.954,0
Ti,0.9893,64.705,1
O,1.057,24.099,0
O,1.138,26.154,1
Ti,0.4366,140.81,1
O,0.6183,20.018,0
O,0.5906,51.64,0
O,0.6907,21.394,0
O,0.6142,165.97,1
O,0.9883,93.147,0
O,1.254,39.932,0
O,1.521,20.674,0
O,0.8195,62.728,1
O,0.9457,37.377,0
O,1.405,27.878,1
Ti,0.2186,171.27,1
O,0.5588,23.905,0
O,0.4292,72.898,0
O,0.8929,24.863,0
O,0.5559,28.374,0
O,0.3183,19.379,0
O,0.3868,113.83,1
O,0.2985,23.004,0
O,0.2149,0.74247,0
O,0.2149,22.261,0
O,0.3218,40.733,0
Ti,0.4723,42.034,0
O,0.72,85.323,1
O,1.089,26.527,0
O,1.038,35.343,1
Ti,0.8473,50.561,1
O,1.018,32.888,0
O,1.123,252.6,1
O,1.798,0,0
O,1.798,32.954,0
O,1.401,0.66033,0
O,1.401,19.654,0
O,1.835,38.536,0
O,1.599,25.029,0
O,1.553,63.623,0
Ti,1.231,41.624,0
Ti,1.221,65.158,1
O,1.124,25.457,0
O,0.4352,40.641,1
O,0.8619,38.743,1
O,0.9176,19.483,0
O,1.297,107.83,1
O,1.503,53.973,1
O,1.924,86.398,1
Ti,0.6528,307.97,1
O,1.287,32.439,0
O,1.202,48.014,0
O,1.075,28.398,0
O,0.9695,137.36,0
O,1.148,0.30834,0
O,1.148,112.31,0
O,1.509,44.069,0
O,1.355,32.736,0
O,0.729,28.079,1
O,0.9755,66.628,1
O,1.153,42.711,0
O,1.313,32.356,0
O,0.2186,79.116,1
O,0.264,0.50734,0
O,0.264,71.844,0
O,0.3971,70.531,0
Ti,0.4305,54.153,1
O,0.6225,221.99,1
O,2.176,0,0
O,2.176,112.48,0
O,1.902,19.325,0
O,0.7886,74.359,1
O,0.9224,62.619,0
O,1.511,35.25,0
O,1.707,20.375,0
O,0.2186,36.082,1
O,0.4341,29.984,1
O,0.4837,23.089,0
O,1.084,38.421,1
O,1.293,65.127,1
O,1.402,27.791,0
O,1.508,53.834,1
O,1.71,22.292,1
O,1.902,39.604,1
O,2.235,19.434,0
O,2.071,79.937,1
O,2.641,20.416,0
O,2.171,44.939,1
O,0.6503,88.95,1
O,1.065,171.5,1
O,1.199,119.22,0
O,1.453,26.573,1
O,1.593,42.208,1
O,1.982,21.512,0
Ti,0.6535,166.12,1
Ti,0.7152,76.675,0
Ti,0.8196,87.247,1
O,0.8707,30.322,0
O,1.012,83.49,1
O,1.259,29.945,0
O,1.411,51.759,1
O,0.4286,98.86,1
O,0.7844,66.188,0
O,0.9659,19.718,0
Ti,1.193,230.65,1
Ti,1.232,51.474,0
O,1.203,22.575,0
O,1.258,85.565,0
O,1.317,26.598,0
O,1.212,50.839,0
O,0.4353,121.97,1
O,1.258,20.906,0
O,0.8767,39.884,0
O,0.6418,176.32,1
O,0.7893,169.99,0
O,1.547,61.797,0
O,1.945,47.38,0
O,1.373,73.134,0
O,1.262,46.126,1
O,1.679,33.161,1
O,1.851,22.441,1
Ti,0.2186,261.77,1
Ti,0.2914,253.75,0
O,1.477,23.532,0
O,1.082,35.407,0
Ti,0.874,68.181,0
O,1.182,30.638,0
Ti,0.4843,88.916,0
O,0.7656,33.993,0
O,0.9484,20.229,0
O,0.6032,29.044,0
Ti,0.6973,41.281,1
O,1.11,99.774,1
O,1.424,35.553,0
O,0.4346,361.53,1
O,0.1814,62.318,0
O,0.3648,41.02,0
O,0.3096,19.837,0
Ti,0.6442,201,0
Ti,1.428,41.399,0
O,1.536,27.806,0
Ti,0.6425,56.352,1
O,0.2186,31.409,1
O,0.6409,177.06,1
O,1.513,0,0
O,1.513,29.395,0
O,1.586,30.968,0
O,1.004,36.346,0
O,0.8035,26.545,0
O,1.012,153.73,1
O,1.626,35.415,0
O,1.541,33.213,0
O,0.2186,284.22,1
Ti,0.4106,74.929,0
O,0.3626,34.372,0
O,0.3046,22.742,0
Ti,0.4326,153.54,0
Ti,1.246,61.595,0
O,1.04,21.386,0
O,0.6175,21.91,0
O,0.419,82.248,1
O,0.4782,24.201,0
Ti,0.6089,48.092,1
Ti,0.2186,41.78,1
O,0.4257,150.09,1
O,1.328,19.935,0
Ti,1.235,63.043,0
O,0.5961,220.6,1
O,0.998,73.864,0
O,0.9225,58.1,0
O,0.5236,21.568,0
Ti,1.051,94.338,0
O,1.441,19.658,0
O,0.2186,259.31,1
O,0.3799,0.025572,0
O,0.3799,43.553,0
O,0.1614,40.959,0
O,0.6502,22.432,0
O,0.6053,50.456,0
O,0.3761,37.779,0
O,0.4387,26.227,0
O,0.4193,19.754,1
O,1.396,55.533,1
O,1.675,19.439,1
Ti,0.4366,248.69,1
Ti,0.777,85.231,0
O,0.9749,54.283,0
O,0.6164,114.7,0
Ti,0.6786,45.343,0
O,0.4682,25.94,0
O,0.5134,32.108,0
Ti,0.4322,119.4,1
O,0.5401,35.665,0
O,0.8116,0.45171,0
O,0.8116,24.816,0
O,0.4722,55.187,0
O,0.5216,26.505,0
O,0.7957,187.27,1
O,1.519,83.845,0
O,2.037,32.363,0
O,2.197,19.152,0
O,0.9008,79.505,1
O,1.087,33.737,0
O,1.019,19.001,0
O,0.4334,20.465,1
Ti,0.6414,81.741,1
O,0.7699,60.016,0
O,1.407,0,0
O,1.407,39.81,0
O,0.9541,201.8,1
O,1.681,76.996,0
O,1.862,56.389,0
O,2.418,20.125,0
Ti,1.334,57.365,0
Ti,1.392,40.528,0
O,1.476,22.972,0
O,1.025,24.816,1
O,1.135,51.818,1
O,0.8719,107.12,1
O,1.383,29.842,0
O,1.302,52.803,1
O,1.378,25.537,0
O,2.218,20.823,1
O,2.549,26.324,1
O,0.6529,24.305,1
O,0.6987,19.679,0
Ti,0.8687,59.86,1
O,0.8979,31.867,0
Ti,1.468,320.81,1
O,0.9858,34.928,0
O,1.154,42.36,0
O,1.033,19.696,0
Ti,1.307,59.771,0
O,1.399,137.79,0
O,1.073,26.979,0
O,1.193,90.987,0
O,0.9617,0,0
O,0.9617,46.469,0
O,0.431,20.541,0
O,1.037,35.729,0
O,0.6519,172.39,1
O,1.554,93.57,0
O,1.738,50.459,0
O,1.019,179.38,1
O,1.321,154.03,0
O,1.626,56.225,0
O,1.86,26.654,0
O,1.229,40.084,1
O,1.407,43.844,1
O,0.6437,66.489,1
O,1.613,20.016,0
O,0.8324,161.33,1
O,0.937,78.508,0
O,0.9084,36.101,0
O,0.9508,56.17,0
O,1.032,38.384,0
Ti,1.044,46.213,1
O,1.401,79.757,1
O,1.69,22.84,0
O,1.519,24.068,0
Ti,1.604,45.724,1
O,0.2186,335.4,1
O,0.8451,273.76,0
O,2.019,41.377,0
O,1.419,49.118,0
O,1.057,45.292,0
O,0.4207,24.523,1
Ti,0.8428,82.222,1
O,0.9212,19.812,0
O,0.9142,39.939,0
Ti,0.2186,351.25,1
Ti,0.3202,319.35,0
O,0.5832,25.312,0
O,0.6683,49.69,0
Ti,0.6674,184.65,0
O,0.9613,43.157,0
O,1.103,0.40913,0
O,1.103,25.72,0
O,0.8203,38.807,0
O,0.501,22.857,0
Ti,0.3041,40.495,1
O,0.3066,20.187,0
O,0.3101,0.21772,0
O,0.3101,19.969,0
O,0.4835,20.031,1
O,0.6297,50.879,1
Ti,0.4358,47.093,1
O,0.5193,27.161,0
Ti,0.6379,215.07,1
O,1.112,56.987,0
O,1.251,24.962,0
O,0.8184,81.487,0
O,1.255,39.126,0
Ti,0.9966,48.635,1
O,0.4282,55.059,1
O,0.6314,100.35,1
O,0.4309,0.12092,0
O,0.4309,19.581,0
O,0.7691,52.704,0
O,1.018,0,0
O,1.018,23.235,0
Ti,0.816,44.598,1
Ti,1.087,51.294,1
O,1.091,92.363,1
Ti,1.07,55.836,0
O,0.9927,22.739,0
O,0.2186,371.93,1
O,2.008,32.198,0
Ti,2.152,144.78,0
O,2.583,51.52,0
O,2.758,28.688,0
O,2.366,33.801,0
O,1.039,53.696,0
O,1.217,0.88757,0
O,1.217,44.019,0
O,0.8717,194.87,1
O,2.034,30.329,0
O,1.466,46.852,0
O,1.084,29.118,0
Ti,1.062,124.06,1
O,1.278,42.815,0
O,1.15,35.713,0
O,1.214,0,0
O,1.214,20.263,0
O,1.157,48.75,1
O,0.4326,50.986,1
O,0.6442,123.49,1
O,1.036,44.923,0
O,0.8302,231.82,1
O,1.364,75.101,0
O,1.571,27.916,0
O,1.343,110.78,0
O,1.602,45.27,0
O,1.023,22.341,1
O,1.205,21.747,1
Ti,0.2186,59.423,1
O,0.3746,24.221,0
O,0.5313,0,0
O,0.5313,23.807,0
O,0.4211,143.96,1
O,0.5507,0.49395,0
O,0.5507,45.529,0
Ti,0.5217,89.468,0
Ti,0.6801,81.809,0
Ti,1.254,0.72476,0
Ti,1.254,40.925,0
O,0.8816,22.593,0
Ti,0.827,86.366,1
O,0.8806,39.719,0
Ti,1.017,104.64,1
O,1.087,62.618,0
O,1.299,22.414,1
Ti,0.2186,293.55,1
O,1.629,26.366,0
O,1.478,44.791,0
O,1.657,0.49663,0
O,1.657,42.294,0
O,1.874,26.533,0
O,0.9572,101.85,0
O,1.324,19.349,0
O,0.7546,31.773,0
O,0.4054,33.456,0
O,0.4255,41.94,1
O,0.5706,41.823,1
O,0.2186,120.45,1
O,0.3538,79.447,0
O,0.7915,27.992,0
O,0.6362,54.232,1
O,1.049,53.72,1
Ti,1.455,160.77,1
O,1.348,44.561,0
Ti,1.459,59.807,0
Ti,0.2186,85.484,1
O,0.2608,58.192,0
O,0.3734,56.13,0
O,0.568,75.081,1
O,0.7132,30.842,1
O,0.875,174.26,1
O,1.974,30.892,0
O,1.625,19.733,0
O,1.241,20.607,0
O,1.078,22.898,1
O,0.2186,78.084,1
O,0.2776,26.986,0
O,0.3204,24.539,0
O,0.4306,26.824,1
O,0.8413,114.83,1
O,1.058,81.615,1
O,1.156,45.945,0
O,1.472,21.7,0
O,1.872,78.795,1
Ti,0.2186,48.641,1
O,0.6309,19.942,1
O,0.8272,22.807,1
O,1.021,126.71,1
O,1.274,41.887,0
O,1.405,109.4,1
O,1.779,81.542,0
O,2.184,38.076,0
O,1.836,22.17,1
O,0.2186,20.312,1
O,0.6488,36.293,1
O,1.078,78.549,1
O,1.475,21.517,0
O,1.291,174.54,1
Ti,2.222,58.48,0
O,2.439,21.291,0
O,1.702,58.955,0
Ti,1.661,40.594,1
O,1.781,23.922,0
Ti,0.2186,160.08,1
O,0.3267,21.407,0
O,0.2972,95.874,0
O,0.2355,31.887,0
Ti,0.4241,50.962,0
Ti,0.5707,0.57604,0
Ti,0.5707,47.441,0
O,0.7732,26.401,0
Ti,0.389,74.906,1
O,0.4515,37.817,0
O,0.803,27.65,1
O,0.9299,81.282,1
O,1.04,24.335,0
O,0.2186,35.591,1
O,0.8562,117.3,1
O,1.286,39.739,0
O,1.495,19.972,1
O,1.915,23.333,1
Ti,2.517,114.3,1
O,2.5,30.591,0
O,2.487,0,0
O,2.487,28.559,0
O,0.846,84.932,1
O,1.491,35.058,0
O,1.038,222.35,1
O,2.028,119.09,0
Ti,2.444,69.368,0
O,2.65,26.201,0
Ti,1.677,50.139,0
O,1.797,23.018,0
O,1.21,70.572,1
Ti,0.8682,204.09,1
O,1.285,46.265,0
Ti,1.095,73.523,0
O,1.156,45.888,0
O,0.9404,32.989,0
O,1.151,44.27,1
O,1.151,37.722,0
O,1.152,22.053,0
Ti,1.956,64.907,1
O,2.115,35.695,0
O,0.6543,23.836,1
Ti,0.8682,39.586,1
O,1.056,30.827,1
O,1.442,140.67,1
O,1.862,44.467,0
O,1.585,28.136,1
O,1.88,71.002,1
O,2.035,21.283,1
O,2.235,21.478,1
O,0.2186,103.89,1
O,0.2856,75.419,0
O,0.5555,28.539,0
O,0.3859,31.272,0
