# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
C,1.138,86.796,0
C,0.7654,27.119,0
Si,0.5583,47.392,1
C,0.2181,32.557,1
Si,0.4341,332.99,1
Si,1.013,214.43,0
Si,1.37,94.979,0
C,0.8417,30.283,0
C,0.5938,50.227,1
C,0.7106,0,0
C,0.7106,44.349,0
C,0.2181,32.38,1
C,0.647,66.832,1
Si,1.078,213.23,1
C,1.498,73.104,0
C,1.832,41.724,0
C,1.215,48.187,1
C,0.2181,117.14,1
Si,0.2354,51.733,0
C,0.02172,27.029,0
C,0.4293,25.079,1
Si,0.8279,146.35,1
C,1.109,29.068,0
Si,1.141,49.884,0
C,1.014,71.353,1
C,1.206,34.165,1
C,1.491,25.749,1
C,0.2181,62.404,1
C,0.2831,0.56427,0
C,0.2831,59.84,0
Si,0.4323,256.22,1
Si,1.259,50.628,0
C,1.067,39.682,0
C,0.639,25.02,0
C,0.7721,82.807,1
Si,0.8751,41.323,0
C,0.2181,61.959,1
Si,0.8653,134.41,1
C,1.212,57.135,0
C,1.05,42.499,1
Si,1.421,73.776,1
Si,0.4349,268.39,1
Si,0.8341,167.38,0
Si,1.038,146.04,0
Si,0.6169,64.503,0
Si,0.8911,0,0
Si,0.8911,43.286,0
C,0.8991,48.347,1
C,1.71,37.947,1
C,2.13,33.769,1
C,2.342,86.333,1
Si,2.632,42.651,0
C,2.756,26.917,1
C,0.2181,110.82,1
C,0.4061,0.76664,0
C,0.4061,38.965,0
C,0.3776,43.662,0
C,0.8451,41.785,1
C,1.048,129.5,1
C,1.334,59.476,0
Si,1.546,50.54,1
C,1.648,28.74,0
C,0.2181,125.35,1
C,0.1721,0.21059,0
C,0.1721,31.093,0
Si,0.3051,47.016,0
C,0.6347,41.136,1
C,0.8288,82.413,1
Si,0.9275,42.944,0
Si,1.024,114.66,1
C,1.721,35.413,0
Si,1.274,46.05,1
C,0.2181,35.58,1
C,0.268,0,0
C,0.268,33.3,0
Si,0.4338,276.19,1
Si,0.6217,73.191,0
Si,0.7188,44.224,0
C,0.5233,181.35,0
C,1.195,47.165,0
Si,0.6138,70.214,1
Si,0.2181,62.497,1
Si,1.237,61.358,1
C,1.291,48.918,0
C,1.658,38.636,1
C,1.861,47.093,1
C,2.287,35.956,1
Si,2.489,72.799,1
C,0.653,280.85,1
Si,0.8931,44.3,0
Si,0.8609,150.12,0
C,1.515,58.873,0
C,1.928,34.511,0
C,1.349,30.719,0
C,1.439,0,0
C,1.439,26.705,0
Si,0.2181,87.458,1
C,0.3263,70.204,0
C,0.5266,28.742,0
C,0.4224,193.31,1
C,2.007,25.33,0
C,0.5738,25.145,0
Si,0.6293,160.75,1
C,0.8834,47.079,0
C,0.7909,64.355,0
C,0.2181,263.92,1
Si,0.4305,153.58,0
C,0.7558,26.054,0
C,0.4269,65.99,1
Si,0.6448,78.879,1
C,0.8073,44.145,0
C,0.6525,146.97,1
Si,1.033,53.661,0
Si,1.068,118.36,1
Si,1.674,72.462,0
Si,0.2181,355.93,1
C,0.8532,43.738,0
Si,0.4266,251.22,0
C,0.9445,60.719,0
C,1.085,32.619,0
C,0.6073,92.534,0
C,0.3781,69.866,1
Si,0.6428,243.64,1
Si,0.9172,138.22,0
C,1.155,36.068,0
C,1.139,49.227,0
C,1.052,29.375,0
C,0.8023,53.769,1
C,0.9943,46.791,1
C,1.083,31,0
C,0.6484,138.32,1
C,1.298,52.995,1
C,1.704,71.405,1
Si,0.2181,46.28,1
C,0.313,30.06,0
Si,0.6409,77.91,1
C,0.838,67.523,1
Si,1.22,75.033,1
C,1.755,28.861,0
C,1.356,34.573,1
C,0.2181,241.88,1
Si,2.508,48.203,0
Si,1.885,47.658,0
C,1.413,46.112,1
C,0.2181,76.663,1
C,0.2916,42.391,0
C,0.4313,53.137,1
Si,0.8534,111.72,1
C,1.115,44.375,0
Si,1.024,40.311,1
Si,1.193,141.16,1
C,1.809,25.639,0
C,0.4355,42.665,1
C,0.8672,257.57,1
C,3.896,38.973,0
C,0.2181,298.14,1
Si,1.113,113.48,0
C,1.189,38.071,0
Si,1.021,55.488,1
C,0.2181,136.93,1
C,0.8491,207.57,1
C,2.991,30.302,0
Si,0.2181,57.003,1
C,0.2341,31.038,0
Si,0.4273,112.04,1
C,0.6126,32.65,0
C,0.5856,28.221,0
C,0.6156,47.903,1
C,0.788,123.44,1
C,1.603,32.606,0
C,1.165,48.901,0
Si,1.192,42.667,1
C,0.2181,28.927,1
C,0.2541,0,0
C,0.2541,26.183,0
C,0.4068,0,0
C,0.4068,25.255,0
C,0.6504,120.4,1
C,1.07,115.04,1
C,1.907,25.665,1
C,0.6519,31.635,1
C,0.8637,62.47,1
C,1.727,59.812,1
Si,1.94,105.04,1
C,2.525,42.542,0
Si,2.207,82.552,1
C,0.4341,169.32,1
Si,0.3362,46.503,0
Si,0.1181,42.892,0
Si,0.7894,54.36,0
Si,0.8707,0.28997,0
Si,0.8707,48.046,0
Si,1.067,106.25,1
C,1.336,44.2,0
C,1.244,29.272,0
C,1.248,43.609,1
C,1.391,67.05,1
Si,0.8572,163.84,1
Si,1.366,46.813,0
C,1.051,163.85,1
C,1.223,54.562,0
C,0.2181,30.117,1
Si,0.8524,352.08,1
C,1.065,99.364,0
Si,1.693,42.751,0
Si,1.008,227.79,0
C,1.473,145.55,0
Si,1.655,40.066,0
C,1.454,26.757,0
Si,1.686,95.638,0
Si,0.6484,99.956,1
Si,0.8449,74.865,0
C,0.8474,86.923,1
C,1.503,34.017,0
Si,1.24,100.22,1
Si,1.457,54.837,0
C,1.523,69.562,1
Si,0.2181,194.58,1
Si,0.1271,45.896,0
C,0.2205,34.582,0
Si,0.2528,46.14,0
C,0.7324,80.47,1
C,1.299,70.938,1
C,1.556,30.046,0
Si,0.2181,157.56,1
Si,0.386,125.54,0
C,1.037,35.692,0
Si,0.4109,234.18,1
C,0.5453,47.365,0
Si,0.5246,154.9,0
Si,0.7018,54.724,0
C,0.7881,34.653,0
C,0.6531,85.473,0
Si,0.2181,41.641,1
C,0.3321,31.928,0
Si,0.4294,268.65,1
Si,1.433,66.88,0
Si,1.027,42.171,0
C,0.834,90.83,0
C,1.164,59.134,0
C,1.52,32.26,0
Si,0.6167,51.711,0
C,0.701,26.881,0
Si,0.5625,147.86,1
Si,0.8775,60.448,0
C,0.8839,30.167,0
Si,0.2181,255.4,1
C,1.002,30.532,0
Si,0.4071,107.35,0
C,0.6338,59.566,0
Si,0.3943,67.167,1
C,0.4982,27.059,1
C,0.639,66.194,1
Si,0.4354,305,1
Si,0.952,116.98,0
Si,1.109,76.147,0
C,0.8162,58.778,0
C,0.7263,30.244,0
C,0.6287,26.909,0
C,0.6053,58.37,1
C,0.7268,53.652,1
C,0.8592,49.03,1
C,1.075,35.976,1
C,1.898,96.882,1
C,2.213,30.334,0
Si,2.059,50.491,0
C,2.317,29.273,0
Si,2.112,81.757,1
Si,2.475,46,0
C,0.2181,59.198,1
C,0.3064,0.095649,0
C,0.3064,39.876,0
C,0.6404,232.23,1
C,1.478,32.7,0
C,0.9402,52.919,0
C,0.8247,49.962,0
C,0.2181,180.49,1
C,0.5333,42.734,0
C,0.4266,26.011,1
Si,1.233,113.77,1
Si,1.549,75.36,0
C,0.2181,130.14,1
C,0.9203,27.835,0
Si,0.7913,49.916,0
Si,0.8522,54.533,1
C,1.257,34.276,0
C,1.682,40.877,1
C,0.2181,186.34,1
C,0.3702,26.635,0
Si,0.3809,133.03,0
Si,0.732,92.486,0
C,0.903,29.045,0
C,0.4265,103.3,1
C,0.6444,47.48,0
C,0.6334,32.084,1
C,1.059,55.531,1
Si,0.2181,119.53,1
C,0.4127,32.609,0
Si,1.051,59.984,1
Si,1.228,58.808,0
C,1.443,26.183,0
Si,1.388,50.55,1
Si,1.489,98.557,1
Si,0.4333,56.55,1
Si,0.4933,52.992,0
C,0.8424,136.12,1
Si,1.375,45.313,0
Si,1.267,83.48,1
C,1.48,63.462,1
Si,1.689,74.713,1
Si,1.819,58.246,0
C,0.4347,31.457,1
C,0.8619,131.92,1
C,1.48,45.106,0
C,1.061,92.524,1
Si,1.227,129.16,1
Si,1.52,63.698,0
C,1.352,30.843,0
C,0.2181,48.518,1
Si,1.068,110.31,1
Si,1.163,40.571,0
C,1.233,25.589,0
Si,1.284,164.13,1
Si,1.397,89.059,0
Si,0.6458,41.434,1
C,0.7932,30.1,0
Si,1.186,52.142,1
C,1.393,37.773,1
Si,1.585,76.721,1
C,1.698,47.185,0
C,2.008,29.883,0
Si,1.746,49.215,1
C,2.522,37.534,1
Si,0.2181,205.12,1
Si,0.3799,89.363,0
Si,0.5165,64.191,0
C,0.7647,29.299,0
C,0.2683,67.806,0
C,0.308,0,0
C,0.308,67.7,0
Si,0.5212,53.318,0
C,0.8964,31.59,0
Si,0.4015,102.91,1
C,0.5029,48.115,0
C,0.4051,39.559,0
C,0.4789,26.803,0
C,0.433,107.03,1
C,1.061,146.7,1
C,1.275,121.77,1
C,1.649,33.504,0
Si,0.4354,247.91,1
Si,1.042,192.71,0
Si,1.85,48.71,0
Si,1.633,45.231,0
C,1.251,28.953,0
C,1.288,59.477,1
C,1.603,39.872,0
Si,0.2181,465.07,1
Si,0.4155,54.024,0
C,0.3351,25.179,0
Si,0.4556,205.06,0
C,0.5324,40.688,0
Si,0.6118,88.846,0
C,0.674,68.473,0
C,0.8248,31.658,0
C,0.5542,46.452,0
C,0.3642,120.01,0
C,0.4531,53.235,0
C,0.394,0.0064146,0
C,0.394,33.063,0
Si,1.291,106.33,1
C,1.71,36.384,0
C,1.492,41.975,0
Si,1.468,235.64,1
Si,1.908,89.373,0
Si,2.017,49.366,0
C,0.2181,106.4,1
C,0.9026,27.105,0
C,0.4359,26.296,0
C,0.8539,105.03,1
C,0.9885,29.876,0
Si,1.056,64.554,1
Si,1.259,99.081,1
C,1.38,26.716,1
Si,0.4338,461.61,1
Si,1.869,0,0
Si,1.869,66.485,0
C,1.755,40.831,0
C,1.585,39.077,0
C,1.213,87.45,0
C,1.344,57.633,0
Si,0.7921,101.75,0
C,1.037,32.47,0
Si,0.2181,237.6,1
C,0.3742,183.34,0
Si,0.7754,42.578,0
C,0.7493,90.368,0
C,0.3973,72.23,1
Si,1.371,70.06,1
C,1.52,41.144,0
Si,0.4358,135.11,1
Si,0.7187,48.087,0
C,0.6267,49.447,1
Si,1.356,95.358,1
C,1.485,66.093,0
C,0.8265,105.57,1
C,1.598,63.138,0
C,1.768,0.38985,0
C,1.768,60.748,0
C,1.581,48.13,1
C,1.724,26.936,0
Si,1.692,48.976,1
C,0.2181,85.531,1
Si,0.4546,46.456,0
C,0.3154,26.97,0
C,0.3796,0,0
C,0.3796,25.78,0
Si,0.6452,140.68,1
Si,0.8588,45.257,0
C,0.9808,28.063,0
C,1.221,70.3,1
Si,1.082,53.427,1
C,1.478,55.709,1
C,1.836,0.21845,0
C,1.836,29.402,0
Si,1.654,67.73,1
Si,0.2181,75.045,1
Si,0.2379,46.4,0
C,1.396,140.48,1
Si,1.799,75.334,1
Si,1.824,42.447,0
Si,0.4348,167.5,1
Si,0.8469,101.57,0
C,1.035,67.77,0
C,0.8058,42.09,1
Si,1.005,139.23,1
C,1.162,42.665,0
Si,1.315,74.158,1
C,1.479,57.687,0
C,0.4346,187.69,1
C,0.9867,35.303,0
C,0.9537,75.549,0
C,1.067,27.36,0
C,0.8462,78.313,1
C,1.256,67.028,1
Si,0.2181,246.69,1
C,0.743,65.751,0
C,0.3687,103.37,0
C,0.3957,60.323,1
Si,0.6603,52.485,1
C,0.7711,26.604,0
Si,0.7268,46.094,1
C,0.2181,106.67,1
C,0.2963,84.54,0
Si,0.805,237.3,1
Si,1.214,43.206,0
C,1.182,94.063,0
C,1.524,31.236,0
C,0.9501,35.234,0
Si,0.2181,319.46,1
C,0.4041,64.405,0
C,0.2695,193.02,0
C,0.2518,0,0
C,0.2518,30.151,0
Si,0.3465,150.04,0
C,0.8848,29.895,0
Si,0.7101,75.945,0
Si,0.3835,94.113,1
C,0.5668,46.035,0
C,0.5429,33.27,1
C,1.486,52.321,1
C,1.879,51.661,1
Si,2.095,161.55,1
C,2.606,33.216,0
C,2.741,0,0
C,2.741,27.293,0
C,2.432,83.603,0
C,0.4358,52.713,1
Si,0.6483,227.6,1
Si,1.08,80.599,0
C,1.202,33.564,0
Si,0.9952,50.334,0
C,0.8399,92.783,1
C,0.2181,43.233,1
C,0.4334,291.24,1
C,1.021,84.382,0
Si,0.6479,48.798,0
C,0.7444,38.574,0
Si,0.83,54.26,1
C,0.9457,50.577,1
C,1.07,26.779,0
Si,0.4335,139.05,1
Si,0.499,95.081,0
Si,0.5872,50.671,0
Si,1.437,45.057,1
C,1.637,57.347,1
C,1.803,44.383,1
Si,0.6496,201.86,1
C,1.009,61.843,0
C,1.23,0.41916,0
C,1.23,41.575,0
Si,0.8666,108.97,0
Si,0.8054,83.636,1
Si,0.9032,41.89,0
C,0.9754,54.558,1
C,1.047,28.778,0
Si,1.281,44.19,1
Si,1.426,0,0
Si,1.426,42.204,0
Si,0.4346,247.01,1
Si,1.293,117.78,0
C,0.8672,29.807,0
C,0.5947,29.441,1
Si,0.8592,85.226,1
Si,0.9272,62.924,0
Si,1.184,47.106,1
C,1.291,31.592,0
C,0.2181,31.402,1
C,0.4341,64.734,1
C,0.6416,47.549,1
C,1.164,55.31,1
Si,2.362,47.423,1
C,0.6518,145.01,1
Si,1.188,60.184,0
C,0.7863,43.441,0
C,1.071,96.272,1
C,1.205,59.528,0
C,1.447,40.891,0
Si,1.669,40.469,1
Si,1.841,49.19,1
Si,0.6497,218.73,1
Si,1.182,53.451,0
C,1.39,26.721,0
C,0.9927,50.914,0
C,0.8614,66.145,0
Si,1.216,88.964,1
C,1.35,45.941,0
Si,0.2181,262.83,1
C,0.2822,165.35,0
C,0.03498,0.45528,0
C,0.03498,30.65,0
C,0.2102,101.43,0
C,0.5407,51.771,1
C,0.5868,0,0
C,0.5868,30.888,0
C,0.7239,43.985,1
Si,0.9279,60.614,1
Si,0.2181,186.24,1
Si,0.4498,86.847,0
C,0.5642,34.565,0
Si,0.5793,132.53,1
Si,1.017,43.743,0
C,0.8484,29.812,0
C,0.7842,26.929,1
Si,1.151,49.171,1
C,0.8651,41.909,1
C,1.075,136.24,1
C,1.557,107.07,0
C,1.27,86.592,1
Si,1.431,65.617,1
C,0.2181,126.46,1
Si,0.3623,48.983,0
Si,0.8386,56.779,1
C,1.039,82.945,1
Si,1.238,47.639,0
Si,0.2181,57.774,1
C,0.3458,31.963,0
Si,0.4268,54.455,1
C,1.192,72.891,1
Si,1.584,43.785,1
C,1.744,35.152,1
C,0.4348,192.32,1
Si,0.9675,46.955,0
C,0.852,36.673,0
Si,1.082,101.97,1
C,1.313,27.307,0
Si,1.264,67.376,1
Si,0.2181,313.26,1
C,1.488,56.394,0
C,0.4492,30.729,0
C,0.3126,45.205,0
C,0.3549,27.414,0
C,0.3845,37.208,1
C,0.5555,32.272,1
C,0.744,63.265,1
C,0.9244,37.847,0
C,0.6464,233.81,1
C,0.8449,153.25,0
C,1.466,27.082,0
Si,1.431,40.47,0
Si,0.8461,115.67,1
Si,0.4354,438.14,1
C,1.383,44.312,0
Si,1.28,129.24,0
Si,1.598,0.87859,0
Si,1.598,70.027,0
C,2.192,26.754,0
Si,1.428,58.336,0
C,0.6518,116.58,0
C,0.7739,45.562,0
Si,0.434,94.296,1
Si,0.5048,52.74,0
Si,0.8512,154.56,1
C,1.064,58.602,0
Si,0.9811,72.325,1
Si,1.247,55.546,0
C,1.039,47.008,1
C,1.028,27.019,0
Si,0.4348,69.658,1
Si,1.065,84.898,1
C,1.151,58.999,0
Si,1.496,95.573,1
Si,1.828,0.45075,0
Si,1.828,46.324,0
Si,1.657,48.798,0
Si,1.789,41.254,0
Si,1.664,75.968,1
C,0.2181,259.11,1
Si,0.5876,98.041,0
Si,0.4265,126.13,0
C,1.024,27.424,0
C,0.6905,37.743,0
C,0.4267,54.692,1
C,0.2181,303.41,1
Si,1.609,42.044,0
C,1.465,92.43,0
C,1.847,31.867,0
C,1.282,63.38,0
C,1.293,50.071,1
C,0.4342,159.31,1
Si,0.9371,40.84,0
Si,0.6342,68.783,1
C,0.845,41.589,0
C,1.368,57.371,1
C,0.4337,163.45,1
C,1.056,87.06,0
C,1.232,63.846,0
Si,1.429,118.08,1
Si,1.943,43.232,0
C,0.2181,251.6,1
C,0.4283,228.52,0
C,0.7646,28.887,0
C,0.6363,144.27,0
C,0.4264,114.17,1
Si,0.7452,59.341,0
C,0.6066,36.47,0
C,0.4299,187.59,1
C,0.5778,82.706,0
Si,0.7646,48.833,0
Si,0.6359,137.53,1
C,0.8354,55.064,0
C,0.7408,56.13,0
C,1.029,39.836,1
C,0.4353,112.34,1
C,0.771,73.196,0
Si,1.385,79.05,1
Si,1.678,93.1,1
C,0.2181,58.656,1
Si,0.4325,46.727,1
C,0.6474,75.564,1
Si,0.8485,193.64,1
Si,0.854,67.875,0
Si,0.7084,45.463,0
C,1.039,30.67,1
Si,0.435,118.37,1
C,0.7876,30.614,0
C,0.496,62.744,0
Si,0.6376,197.21,1
Si,1.152,68.425,0
Si,0.96,107.11,0
C,1.382,34.249,0
Si,0.9256,85.714,1
Si,1.343,56.221,0
C,1.686,34.94,0
C,0.4355,89.074,1
C,1.062,45.565,0
C,0.6446,173.06,1
Si,1.11,78.934,0
C,0.8439,29.91,1
Si,1.474,50.795,1
C,1.293,91.277,1
C,1.66,26.588,1
Si,2.179,59.642,1
C,2.323,65.918,1
Si,0.2181,95.677,1
Si,0.2792,78.629,0
Si,0.3916,54.939,0
C,0.4211,46.867,1
C,0.3758,0,0
C,0.3758,26.782,0
Si,1.018,67.368,1
Si,1.21,42.658,0
C,1.233,120.81,1
C,1.425,48.974,1
Si,0.2181,449.35,1
C,0.6476,66.913,0
C,0.5462,59.933,0
C,0.4073,271.43,0
Si,0.6405,150.65,1
C,0.7441,75.027,0
Si,0.8527,48.381,0
Si,1.156,134.44,1
Si,1.343,45.409,0
Si,1.371,55.382,0
C,0.435,35.661,1
C,1.083,206.47,1
Si,1.265,84.301,0
C,1.404,35.015,0
Si,1.509,55.696,1
Si,1.686,41.65,1
C,0.2181,112.81,1
Si,0.2951,84.219,0
Si,0.602,0,0
Si,0.602,44.639,0
C,0.4561,36.437,0
Si,0.4293,141.22,1
C,1.051,92.952,0
Si,1.267,50.008,0
C,0.5864,111.78,1
C,0.693,36.342,0
Si,0.9938,43.805,1
C,0.2181,184.1,1
C,0.3721,178.97,0
Si,0.4266,159.48,1
C,0.6527,148.07,1
C,1.445,28.6,0
C,0.8118,47.83,0
C,0.9108,26.285,0
Si,0.8593,215.31,1
C,0.996,32.614,0
Si,1.371,43.153,1
C,0.642,68.9,1
Si,0.7292,43.623,0
Si,0.859,69.857,1
C,1.058,54.739,1
Si,1.488,69.365,1
Si,0.2181,94.101,1
Si,0.3769,65.746,0
C,0.4207,25.93,1
C,0.8256,175.38,1
Si,1.664,75.014,0
Si,1.432,69.532,1
Si,0.4357,81.284,1
C,0.4771,58.078,0
C,1.267,188.1,1
Si,2.371,40.069,0
C,2.474,25.796,0
Si,0.4348,44.185,1
Si,0.6447,120.08,1
C,0.8665,28.976,0
C,0.8333,96.124,1
C,1.246,64.701,0
C,1.44,31.543,0
C,0.9836,96.412,1
C,1.293,61.072,0
C,1.213,40.017,1
C,0.2181,63.869,1
C,0.3586,31.35,0
Si,1.037,55.52,1
C,1.195,174.38,1
C,2.839,0.47516,0
C,2.839,61.612,0
C,3.045,42.706,0
Si,0.6526,95.752,1
Si,0.7662,62.993,0
Si,0.8938,47.188,0
Si,0.8527,142.11,1
C,1.268,43.95,0
Si,1.089,43.655,1
C,1.056,30.121,0
Si,1.254,58.358,1
Si,0.2181,459.22,1
Si,0.5176,59.241,0
C,0.4431,34.35,0
Si,0.5442,95.052,0
C,0.6599,52.627,0
Si,0.4091,276.43,0
Si,0.4387,72.049,0
Si,0.3107,58.464,0
C,0.1421,29.906,0
Si,0.5689,137.48,0
C,0.5617,26.136,0
C,0.6888,33.997,0
Si,0.6974,53.793,0
Si,0.2181,173.99,1
C,0.5685,70.923,0
C,0.9838,31.43,0
C,0.3558,67.593,0
C,0.4081,90.26,1
C,1.044,25.138,1
C,1.47,71.931,1
C,0.4329,35.847,1
C,0.6502,216.51,1
C,1.035,44.227,0
Si,0.842,48.587,0
C,0.9449,36.218,0
C,1.119,30.016,0
C,1.055,63.945,1
Si,1.466,40.189,1
Si,0.2181,450.66,1
Si,0.5288,104.36,0
C,0.4814,61.82,0
Si,0.3673,246.41,0
Si,0.4983,222.72,0
C,0.8394,100.59,0
Si,0.9879,45.685,0
C,0.4356,36.131,1
C,0.8666,150.41,1
Si,1.37,40.54,0
C,1.085,36.882,0
C,1.507,83.168,1
C,1.644,43.852,0
C,0.435,53.495,1
Si,1.742,48.88,1
C,1.884,27.986,0
C,2.034,0,0
C,2.034,25.128,0
C,2.206,59.919,1
C,2.403,0,0
C,2.403,54.582,0
Si,2.319,42.555,1
Si,0.6475,61.795,1
C,0.8377,194.47,1
Si,1.568,40.73,0
C,1.244,61.695,0
C,1.418,25.117,0
C,1.042,41.795,0
Si,0.9905,109.75,1
C,1.262,30.371,0
C,1.066,42.739,1
C,1.441,0,0
C,1.441,25.521,0
Si,0.651,203.98,1
Si,0.7332,114.13,0
C,0.8928,26.455,0
C,0.8185,28.623,0
Si,1.257,111.26,1
Si,1.57,0,0
Si,1.57,56.444,0
C,0.6499,60.443,1
C,0.9572,38.285,0
C,1.069,25.588,1
Si,2.109,71.904,1
Si,2.511,80.796,1
C,2.836,27.728,0
C,2.668,29.994,0
C,0.2181,198.13,1
Si,0.7578,47.081,0
C,0.4159,96.617,0
C,0.8555,74.378,1
C,1.068,40.39,1
Si,1.483,40.68,1
C,0.6513,276.21,1
C,2.441,79.323,0
Si,2.58,52.908,0
C,2.755,28.375,0
Si,2.32,48.882,0
C,1.052,75.713,1
C,0.2181,350.27,1
C,0.4321,335.01,0
C,0.6458,270.86,0
C,0.9304,28.475,0
Si,1.51,154.77,0
Si,1.8,63.344,0
C,2.106,31.529,0
C,2.302,0.61522,0
C,2.302,28.913,0
Si,1.699,52.738,0
C,1.814,34.014,0
C,1.965,29.457,0
C,0.435,86.064,1
C,1.18,41.074,0
Si,0.8512,113.42,1
Si,0.9227,0,0
Si,0.9227,106.76,0
Si,1.484,60.143,0
Si,1.057,96.431,1
Si,1.392,53.698,0
C,1.248,114.9,1
Si,1.557,40.428,0
C,1.683,28.582,0
C,1.437,28.749,0
C,0.2181,72.654,1
Si,0.281,56.674,0
C,0.4315,135.69,1
C,0.5264,44.831,0
C,0.5657,46.56,0
Si,0.638,56.763,1
Si,0.9671,65.989,1
C,1.132,42.841,0
C,0.4342,297.54,1
Si,1.834,46.896,0
Si,1.057,114.72,0
C,1.666,52.097,0
C,0.6389,66.05,1
C,0.8547,53.233,1
C,0.4358,100.41,1
C,0.5844,30.175,0
Si,0.6452,244.05,1
C,1.117,40.248,0
Si,1.021,61.049,0
C,0.9435,43.797,1
Si,0.2181,83.874,1
C,0.6373,38.848,1
Si,0.8424,84.977,1
C,0.9264,30.702,0
Si,1.033,214.06,1
Si,1.55,64.414,0
C,1.338,93.963,0
Si,0.2181,58.277,1
C,0.2843,40.166,0
C,0.4032,0.7995,0
C,0.4032,39.366,0
C,0.4271,98.887,1
C,0.7697,45.176,0
C,1.428,104.58,1
Si,1.639,56.423,0
Si,1.78,51.46,1
Si,0.2181,188.58,1
Si,0.4416,81.836,0
Si,0.3189,66.189,0
C,0.7284,114.4,1
C,1.209,49.083,0
C,1.377,29.733,0
C,0.6459,187.88,1
Si,1.663,85.741,0
C,1.879,30.069,0
C,1.459,33.416,0
C,1.032,80.628,1
C,1.319,40.648,0
Si,1.46,137.46,1
C,1.834,76.374,0
Si,0.4346,423.83,1
Si,1.259,79.94,0
C,1.033,31.685,0
C,1.071,25.795,0
C,0.8882,109.07,0
C,1.246,57.865,0
Si,0.747,90.111,0
Si,0.831,0,0
Si,0.831,87.884,0
C,1.033,29.088,0
C,0.5837,43.67,0
Si,0.2181,164.55,1
C,0.3872,76.869,0
C,0.8218,38.75,0
Si,1.102,133.32,1
C,1.237,64.21,0
C,1.62,33.622,0
C,0.2181,65.431,1
Si,0.2856,45.506,0
C,0.637,263.31,1
Si,1.435,42.26,0
C,1.478,116.45,0
C,3.405,0,0
C,3.405,25.145,0
Si,0.8432,76.131,1
C,1.153,31.937,0
C,0.8701,74.025,1
Si,1.293,54.088,1
C,1.663,64.488,1
C,1.793,49.859,0
Si,0.4346,356.44,1
C,1.203,29.384,0
C,0.8609,32.621,0
C,0.6655,194.97,0
Si,1.105,83.542,0
C,0.9534,42.978,0
C,0.5299,40.52,0
Si,0.607,100.2,1
Si,0.7414,0,0
Si,0.7414,97.555,0
Si,1.341,41.591,0
C,0.9521,30.551,0
Si,0.2181,170.97,1
Si,0.2676,131.23,0
Si,0.3509,80.452,0
Si,0.6081,155.07,1
Si,1.415,45.534,0
C,1.574,29.804,0
Si,0.4345,404,1
C,1.654,36.874,0
Si,1.346,40.621,0
C,0.7753,41.409,0
C,0.6107,132.26,0
C,0.4002,0,0
C,0.4002,25.766,0
C,0.7291,29.844,0
Si,0.2181,157.88,1
Si,0.7885,53.341,0
C,0.6149,48.595,0
C,0.6033,77.847,1
C,0.9722,45.668,1
Si,1.184,71.035,1
C,1.371,29.448,0
Si,0.2181,261.24,1
C,0.4133,41.788,0
C,0.7341,0,0
C,0.7341,28.364,0
C,0.3182,186.61,0
Si,0.663,67.415,0
Si,0.7983,51.904,0
C,0.3933,66.967,1
C,0.5952,41.823,1
Si,0.7942,52.645,1
C,0.9748,25.659,1
Si,0.2181,68.341,1
C,0.2394,28.843,0
Si,0.616,117.92,1
C,0.8188,98.532,1
C,1.035,70.312,1
C,1.19,29.577,0
Si,0.4355,337.78,1
Si,1.681,65.208,0
C,1.258,137.42,0
Si,1.429,72.304,0
Si,1.585,0,0
Si,1.585,70.539,0
C,1.044,31.48,0
C,0.5852,25.974,1
Si,0.4347,55.293,1
C,0.5839,29.475,0
Si,0.6351,65.84,1
Si,0.8194,232.69,1
C,1.281,27.512,0
Si,1.134,82.244,0
C,1.361,27.562,0
C,0.9936,28.239,1
C,1.153,40.34,1
Si,0.2181,417.78,1
Si,0.8638,63.729,0
Si,0.696,153.44,0
C,0.2181,280.67,1
C,0.4103,0,0
C,0.4103,275.58,0
Si,1.905,51.026,0
Si,2.058,0,0
Si,2.058,46.865,0
Si,2.259,0,0
Si,2.259,42.997,0
Si,1.015,68.698,0
C,1.34,37.413,0
C,0.4278,124.17,1
C,0.2181,44.597,1
Si,0.8447,67.085,1
Si,1.02,208.38,1
Si,1.331,143.05,0
C,1.993,36.006,0
Si,0.4352,360.22,1
Si,1.581,79.212,0
Si,1.822,51.523,0
C,0.8006,31.451,0
Si,0.6317,99.803,0
C,0.7379,75.528,0
C,1.069,26.565,0
C,0.435,188.44,1
C,0.9241,25.724,0
C,0.5905,87.321,0
Si,0.7417,43.393,0
Si,0.6424,77.181,1
C,0.7266,46.127,0
Si,0.8566,51.495,1
Si,0.9901,44.632,0
Si,1.251,45.075,1
C,1.624,32.162,1
C,0.8696,25.625,1
Si,1.512,42.253,1
C,1.862,106.05,1
C,2.446,70.614,0
Si,2.639,48.229,0
C,0.2181,109.92,1
Si,0.2939,90.359,0
C,0.6521,28.335,0
Si,0.4295,305.95,1
C,1.088,29.935,0
Si,1.189,40.975,0
C,1.059,74.697,0
Si,1.163,40.187,0
C,1.284,30.34,0
Si,0.2181,50.996,1
Si,0.3061,0,0
Si,0.3061,49.156,0
C,0.4279,268.86,1
C,0.6834,111.16,0
