# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
C,0.2181,53.025,1
C,0.432,32.284,1
C,0.6443,57.751,1
Si,0.8417,122.42,1
Si,1.263,71.116,1
C,1.465,58.248,0
C,0.6438,60.139,1
Si,0.853,255.93,1
Si,1.131,0,0
Si,1.131,69.625,0
C,1.216,30.725,0
Si,1.123,76.366,0
C,1.32,28.973,0
C,1.006,82.554,0
C,0.2181,87.986,1
Si,0.6465,154.67,1
Si,1.068,130.09,0
Si,1.617,46.528,0
Si,1.034,80.726,1
Si,1.262,0.27981,0
Si,1.262,45.207,0
Si,0.2181,49.039,1
C,0.6395,63.722,1
Si,0.7332,50.308,0
C,1.259,93.738,1
C,0.4349,45.528,1
Si,0.6435,57.89,1
C,1.047,72.201,1
C,1.249,67.425,1
C,1.42,33.979,1
C,0.2181,100.95,1
Si,0.8489,41.997,1
C,1.454,50.427,1
C,0.2181,64.047,1
Si,0.8136,59.364,1
C,0.9327,33.584,1
C,1.018,94.082,1
C,1.121,46.615,0
C,0.2181,72.967,1
C,0.2855,54.522,0
Si,0.4306,78.341,1
C,0.5006,63.053,0
C,0.684,0,0
C,0.684,57.86,0
Si,0.6439,73.812,1
C,0.7375,48.798,0
C,0.8763,0,0
C,0.8763,44.774,0
Si,0.6502,250.6,1
C,1.074,31.002,0
C,0.938,25.011,0
C,0.8247,55.218,0
Si,0.7576,49.689,0
Si,0.8194,41.473,1
C,0.9019,25.945,0
C,0.2181,170.95,1
Si,0.7751,59.204,0
Si,1.06,93.157,1
Si,0.8571,71.181,1
C,0.9949,44.811,0
C,1.156,0,0
C,1.156,38.542,0
Si,1.037,139.1,1
C,0.6344,31.515,1
Si,1.009,55.997,1
C,1.207,32.378,0
Si,1.373,58.452,1
C,0.2181,126.34,1
Si,0.3148,91.271,0
Si,0.6239,75.17,0
C,0.8348,47.652,0
C,0.4276,92.973,1
C,0.6135,109.78,1
Si,1.09,41.089,0
C,1.218,32.914,0
Si,1.024,46.874,1
C,0.2181,114.88,1
C,0.8409,66.657,1
C,1.034,42.21,1
C,1.217,59.401,1
C,0.4323,63.416,1
Si,0.5977,41.651,0
C,0.643,53.65,1
Si,1.272,121.9,1
Si,0.6424,144.26,1
C,1.256,38.228,0
C,0.7806,90.404,1
Si,0.9455,40.912,1
Si,0.4334,137.96,1
Si,0.7473,54.962,0
Si,0.5995,62.627,0
Si,0.9892,144.12,1
C,1.442,37.58,0
C,1.264,41.209,0
C,0.433,51.217,1
C,0.5145,28.662,0
C,1.279,48.892,1
C,1.7,46.28,1
Si,0.2181,311.41,1
Si,0.6735,157.48,0
C,1.195,31.555,0
C,0.4935,112.25,0
Si,0.6457,289.84,1
C,2.378,32.509,0
C,1.891,48.484,0
Si,0.2181,45.728,1
C,0.8468,26.397,1
Si,1.215,112.04,1
C,1.801,43.909,0
C,2.2,27.075,0
Si,1.402,51.081,1
C,0.2181,30.039,1
C,1.741,125.64,1
C,2.072,77.898,0
C,1.881,41.759,1
C,0.4353,129.02,1
C,0.6668,87.858,0
Si,0.8046,45.207,0
C,0.9429,26.312,0
C,1.645,25.048,1
C,1.809,64.021,1
Si,0.4346,62.674,1
C,0.8341,107.82,1
C,1.972,0,0
C,1.972,42.572,0
Si,1.212,58.167,1
Si,0.2181,259.76,1
C,0.4167,133.79,0
Si,0.8371,40.07,0
Si,0.6676,41.351,1
C,0.6483,175.75,1
C,0.9925,120.54,0
C,1.17,25.001,0
Si,1.079,47.55,1
C,1.259,53.303,1
C,1.529,28.614,0
Si,1.079,86.588,1
Si,1.475,0,0
Si,1.475,46.315,0
C,1.688,34.31,0
Si,1.266,211.68,1
Si,1.963,0,0
Si,1.963,45.541,0
C,1.548,115.81,0
C,0.2181,42.141,1
Si,1.573,60.903,1
Si,0.2181,75.998,1
Si,0.6108,73.326,1
Si,0.8266,66.564,0
Si,0.7386,163.18,1
Si,0.8199,132.69,0
C,1.146,58.731,0
Si,1.33,46.878,0
Si,0.9538,40.08,0
C,0.8607,158.09,1
Si,1.359,85.607,0
C,1.573,27.162,0
Si,1.673,61.374,1
Si,0.4299,268.21,1
C,0.7464,196.39,0
C,0.9532,52.256,0
C,0.6298,34.089,1
C,1.036,87.067,1
Si,1.392,46.307,0
Si,1.231,133.07,1
C,1.778,28.36,0
C,1.754,36.763,0
C,0.8645,50.924,1
C,1.198,0,0
C,1.198,39.373,0
C,1.26,55.838,1
C,1.892,28.986,1
Si,0.2181,265.1,1
C,0.2808,169.59,0
Si,0.3805,118.46,0
C,0.3817,43.389,1
C,0.2181,43.723,1
C,0.4326,67.433,1
C,0.6349,60.478,1
C,0.7837,42.487,0
Si,1.263,80.548,1
C,1.62,29.191,0
C,1.43,32.77,1
C,0.4355,44.293,1
C,0.6463,98.788,1
C,0.8557,56.843,0
C,1.041,39.507,1
Si,0.2181,54.266,1
C,0.4216,25.117,0
C,1.024,105.79,1
C,2.826,30.482,0
Si,1.181,78.343,1
Si,0.2181,115.83,1
C,0.1456,46.322,0
Si,0.2483,42.037,0
Si,0.4119,65.895,1
C,1.265,28.585,1
Si,0.2181,257.91,1
Si,0.3619,162.3,0
C,0.2757,26.132,0
C,0.09639,0,0
C,0.09639,25.905,0
Si,0.4809,109.89,0
Si,0.6911,40.691,0
C,0.6161,52.44,0
C,0.6665,64.962,1
Si,1.705,144.68,1
Si,1.727,46.038,0
Si,1.81,71.536,0
Si,1.904,53.021,0
C,2.201,26.068,0
Si,1.904,48.662,1
Si,2.113,43.634,1
Si,0.6473,245.74,1
Si,1.047,85.97,0
C,1.424,30.859,0
Si,0.8426,113.97,0
C,1.208,30.504,0
Si,0.8732,74.051,1
C,1.2,35.638,0
Si,0.4332,62.149,1
C,0.4843,42.638,0
C,0.6433,54.678,1
C,1.074,47.748,1
Si,1.281,169.35,1
C,0.4349,37.473,1
C,0.6454,95.321,1
C,0.9442,56.602,0
C,0.862,165.35,1
C,1.257,49.526,0
C,1.241,39.602,0
Si,1.268,63.313,0
Si,1.522,0,0
Si,1.522,40.601,0
Si,0.858,95.835,1
C,1.057,58.679,0
Si,1.229,146.19,1
C,1.522,56.634,0
C,0.2181,66.726,1
C,0.3303,55.825,0
C,0.4309,91.669,1
C,0.6239,48.469,1
Si,0.836,58.427,1
C,1.033,30.268,0
C,1.025,41.147,1
Si,1.069,44.524,1
Si,1.436,124.64,1
Si,0.2181,256.72,1
C,0.8884,30.562,0
C,0.8286,29.904,0
Si,1.214,60.211,1
C,1.414,45.142,0
Si,1.311,82.137,1
C,1.548,32.334,0
Si,0.4342,335.92,1
C,1.407,120.55,0
C,2.166,38.1,0
C,1.222,43.168,0
C,1.076,47.59,0
C,1.141,25.208,0
C,0.2181,45.772,1
Si,0.4324,55.925,1
C,1.035,52.858,1
Si,1.209,44.632,1
Si,1.589,54.821,1
C,0.2181,49.329,1
C,0.3453,31.381,0
Si,1.255,112.37,1
C,1.526,32.435,0
Si,1.607,100.57,1
Si,1.682,57.756,0
Si,0.2181,138.86,1
C,0.2838,28.893,0
C,0.2514,63.646,0
C,0.7553,91.084,1
C,1.227,32.515,0
Si,1.451,68.167,1
C,1.593,72.862,1
Si,1.679,43.379,0
C,0.6529,84.934,1
C,0.8135,51.279,0
C,1.076,137.28,1
Si,1.665,54.407,0
C,1.486,41.907,1
C,0.2181,75.781,1
C,0.2938,65.814,0
Si,0.4302,125,1
Si,0.607,161.28,1
Si,0.9549,50.598,0
C,0.2181,155.56,1
Si,0.6366,72.697,1
C,0.7172,47.716,0
Si,0.2181,159.57,1
C,0.7512,88.348,0
Si,0.81,53.235,1
C,1.226,41.436,1
C,1.443,29.802,1
C,0.4341,54.892,1
C,0.6409,104.47,1
C,0.8416,38.855,1
Si,1.02,51.143,1
C,1.115,40.459,0
Si,1.173,48.43,1
C,0.2181,79.269,1
Si,0.3226,64.848,0
Si,0.4302,203.51,1
Si,1.181,42.705,0
C,1.34,25.349,0
Si,0.7614,75.272,0
C,0.874,29.654,0
C,0.5705,28.342,1
C,0.4347,115.26,1
C,0.6776,35.866,0
C,0.6494,83.993,1
Si,1.079,43.511,1
C,1.174,28.537,0
Si,1.565,44.361,1
Si,0.2181,342.06,1
Si,0.3255,199.23,0
C,0.3156,28.953,0
C,0.3096,131.23,0
C,0.2795,0,0
C,0.2795,127.79,0
C,0.1392,108.03,0
Si,0.3298,128.45,0
Si,0.6146,45.378,0
C,0.4102,29.657,0
Si,0.2181,70.226,1
C,1.612,84.908,1
C,0.2181,67.519,1
C,0.431,40.296,1
Si,0.6473,155.38,1
Si,0.8581,78.353,0
Si,0.7309,46.345,0
C,0.7838,30.543,0
Si,0.9725,73.475,1
C,1.096,27.354,0
C,0.2181,252.22,1
C,0.4347,0,0
C,0.4347,239.16,0
Si,1.229,93.368,0
Si,0.4297,88.787,1
C,0.6475,31.469,1
Si,1.033,83.524,1
Si,1.541,122.9,1
C,1.729,76.254,0
Si,1.013,50.749,1
C,1.181,130.52,1
Si,1.359,40.941,0
Si,1.444,54.001,1
Si,0.2181,203.35,1
Si,0.377,79.386,0
C,0.43,53.424,0
Si,0.7397,55.518,1
C,1.514,93.266,1
C,1.723,59.541,0
C,1.896,0.93189,0
C,1.896,51.029,0
C,2.244,33.906,0
Si,1.7,48.052,1
C,1.916,34.798,1
C,0.2181,274.25,1
Si,1.449,48.659,0
C,1.239,44.836,0
Si,0.6525,90.906,1
C,1.248,64.579,1
Si,1.673,63.651,1
C,0.8703,49.915,1
Si,1.289,47.26,1
C,1.77,25.867,1
C,1.935,43.209,1
C,0.2181,75.881,1
Si,0.3653,60.889,0
Si,0.4302,139.75,1
C,0.7743,49.417,0
Si,0.8279,101.74,1
C,0.2181,65.982,1
Si,1.048,112.9,1
C,1.429,30.251,0
C,1.603,27.21,0
C,1.815,0.18352,0
C,1.815,25.027,0
Si,1.151,41.096,0
Si,1.225,91.667,1
Si,1.513,54.153,0
C,1.84,30.945,0
C,2.058,25.856,0
C,1.418,38.312,1
Si,0.6461,223.82,1
Si,0.7966,108.36,0
C,0.9177,63.813,0
C,1.004,54.4,1
Si,0.2181,250.27,1
Si,1.636,48.705,0
C,0.335,44.101,0
C,0.393,25.385,0
C,0.7157,41.211,1
Si,0.2181,221.94,1
C,0.3696,99.571,0
C,0.8578,30.56,0
C,0.3905,68.536,1
C,0.5462,46.212,0
C,0.7123,44.968,1
C,0.2181,41.865,1
C,0.8572,71.609,1
C,1.248,40.198,0
Si,1.45,112.14,1
Si,1.759,0,0
Si,1.759,87.826,0
C,2.387,25.128,0
C,0.4317,58.61,1
C,0.6494,205.23,1
C,2.383,80.664,0
C,2.905,44.179,0
C,1.28,28.203,1
C,0.2181,223.23,1
C,0.4271,127.01,0
Si,0.5893,44.196,0
C,0.2181,82.774,1
Si,0.2922,53.026,0
Si,0.4103,42.126,0
Si,1.072,164.03,1
C,1.578,44.273,0
C,1.483,38.033,0
C,0.2181,26.063,1
Si,0.8479,148.47,1
C,0.9474,54.53,0
Si,1.264,96.967,1
Si,1.534,41.406,0
C,1.69,31.334,0
C,0.6496,184.26,1
C,1.675,31.389,0
C,1.81,27.975,0
C,1.106,29.851,0
Si,0.4324,150.12,1
C,0.9493,25.275,0
Si,0.544,101.9,0
Si,1.013,0,0
Si,1.013,73.065,0
C,0.8181,58.152,1
C,1.018,97.072,1
C,1.2,32.469,0
Si,1.212,43.066,0
C,0.2181,79.888,1
C,0.3752,39.775,0
C,0.43,46.642,1
C,0.6477,54.793,1
C,0.818,26.831,0
Si,0.8557,71.07,1
C,1.019,41.746,1
C,0.2181,175.98,1
C,0.332,27.879,0
C,0.2039,26.217,0
C,0.0035,0.73702,0
C,0.0035,25.48,0
Si,0.3971,101.69,0
C,0.9466,32.213,0
C,0.4261,60.449,1
C,1.185,55.678,1
Si,0.2181,172.25,1
C,0.3535,61.79,0
Si,0.3995,70.543,1
Si,0.2181,48.468,1
C,0.8462,48.645,1
C,1.373,42.322,1
C,1.401,25.183,0
C,1.017,120.31,1
C,1.59,48.747,1
C,1.746,36.943,0
Si,1.807,50.053,1
C,1.946,58.248,1
C,2.078,0.41101,0
C,2.078,51.96,0
C,2.16,26.922,1
Si,2.36,114.47,1
C,2.876,29.494,0
C,0.867,85.081,1
Si,1.08,215.94,1
C,1.541,71.65,0
C,1.493,31.571,0
C,1.4,48.373,0
Si,0.4319,115.37,1
Si,0.8222,62.601,0
Si,0.9808,54.829,0
C,0.5988,36.458,1
C,0.9288,79.93,1
Si,1.252,54.084,1
C,1.54,31.547,0
C,0.4346,92.27,1
C,0.5402,31.499,0
C,1.264,35.876,1
C,1.668,50.304,1
C,2.054,31.616,1
Si,0.2181,59.506,1
Si,0.6283,183.74,1
Si,1.031,59.344,1
C,1.455,82.358,1
C,0.2181,47.544,1
C,0.4323,81.849,1
Si,0.8395,153.51,1
C,1.107,30.872,0
C,1.069,72.528,0
Si,0.2181,50.426,1
Si,0.4263,74.798,1
Si,0.5069,52.044,0
C,0.6134,26.83,0
Si,0.8598,112.28,1
C,1.039,32.027,1
C,0.8512,59.461,1
C,2.232,32.386,1
C,0.4349,148.76,1
C,0.7219,33.116,0
Si,0.6268,64.244,0
Si,0.8979,0,0
Si,0.8979,50.714,0
Si,0.8452,64.304,1
C,1.017,49.316,1
C,1.145,51.72,1
C,0.2181,250.85,1
C,0.3985,232.75,0
C,0.8234,30.678,0
Si,0.7969,148.2,0
C,0.9854,74.485,0
Si,0.4296,81.318,1
C,0.8451,37.505,0
C,0.2181,204.44,1
Si,0.4278,154.66,0
C,1.188,32.652,0
C,0.4263,96.858,1
C,0.4335,36.205,1
C,0.5014,32.214,0
Si,1.021,56.215,1
C,1.066,34.875,0
Si,1.427,40.471,1
C,1.604,43.812,1
Si,0.2181,159.72,1
C,0.2645,34.468,0
Si,0.4038,53.856,1
C,0.4545,35.274,0
C,1.154,48.289,1
Si,0.8557,113.16,1
C,1.067,66.728,0
C,1.225,34.49,0
C,1.428,70.411,1
C,0.2181,166.3,1
Si,0.3925,48.574,0
C,0.2951,36.481,0
C,0.4394,83.228,0
Si,0.6297,54.427,1
C,0.8105,67.383,1
C,0.2181,33.764,1
C,0.4335,61.691,1
C,0.5892,25.935,0
Si,1.258,44.055,1
C,2.36,38.907,1
C,0.2181,60.831,1
C,0.2901,40.91,0
Si,0.4315,57.898,1
C,0.9875,28.239,1
C,1.737,39.543,1
C,0.2181,115.41,1
Si,0.4681,85.834,0
Si,1.066,0,0
Si,1.066,40.833,0
C,1.275,26.936,0
Si,0.6336,40.601,1
Si,0.8208,185.22,1
C,0.9705,126.13,0
C,1.538,0,0
C,1.538,34.854,0
C,1.353,73.753,0
C,0.6437,43.059,1
Si,1.291,166.33,1
C,2.25,30.489,0
C,0.4355,264.78,1
C,1.418,92.019,0
C,1.537,32.082,0
Si,1.584,40.386,0
C,0.8487,48.699,1
Si,0.2181,64.16,1
C,0.2395,31.522,0
C,0.4236,57.758,1
C,0.6197,98.417,1
C,1.012,35.02,0
C,1.09,49.504,1
C,0.4344,33.908,1
Si,0.861,42.558,1
Si,1.293,80.739,1
C,1.37,32.137,0
C,0.4354,46.281,1
C,1.04,72.795,1
C,1.08,41.965,0
C,1.595,43.519,1
Si,0.4343,255.53,1
Si,0.5654,44.651,0
C,0.5244,76.873,0
C,0.5887,51.323,0
Si,0.4314,145.21,1
C,0.5433,37.358,0
C,0.6261,51.041,1
Si,1.048,94.74,1
C,1.237,68.885,0
C,1.436,65.147,0
C,1.651,55.348,0
C,2.145,28.651,0
Si,0.6462,133.08,1
C,0.9506,75.232,0
Si,0.8137,66.905,1
Si,0.4356,350.22,1
C,0.9064,48.677,0
C,0.8364,27.611,0
Si,0.7275,140.65,0
Si,1.124,42.025,0
Si,0.6113,47.014,0
C,0.2181,249.19,1
C,1.706,63.804,0
C,1.591,58.048,0
C,1.02,45.697,0
C,0.2181,140.82,1
C,0.7923,58.823,0
C,0.9504,32.42,0
Si,0.6413,47.356,1
C,0.8461,38.532,1
C,1.063,83.029,1
Si,1.276,64.084,0
C,0.2181,34.255,1
Si,0.6448,87.636,1
C,0.811,51.209,0
Si,1.06,50.127,1
Si,1.227,59.121,1
C,0.2181,29.902,1
Si,0.4337,56.996,1
C,0.838,118.19,1
C,1.352,34.794,0
C,1.167,35.994,0
C,1.033,86.2,1
Si,1.375,47.511,1
Si,0.646,259.1,1
Si,1.233,56.165,0
C,1.356,36.183,0
C,1.513,0.094616,0
C,1.513,29.787,0
C,0.9728,121.19,0
C,0.433,258.08,1
C,2.319,29.09,0
C,2.115,50.763,0
C,1.921,29.683,0
Si,0.8657,40.169,1
C,1.065,27.107,0
C,0.4352,141.6,1
C,0.5596,34.635,0
C,0.6276,25.96,0
C,1.077,134.57,1
C,1.458,26.864,0
Si,0.2181,58.83,1
Si,1.061,41.798,1
Si,1.264,42.549,1
C,1.461,37.675,1
Si,1.674,79.914,1
C,2.093,46.564,0
C,1.976,26.718,1
C,0.4355,40.613,1
Si,0.6525,63.017,1
C,0.7503,45.435,0
C,0.9121,25.839,0
C,1.214,51.563,1
C,1.343,60.965,1
C,1.389,0.57205,0
C,1.389,38.896,0
C,1.498,29.939,1
C,0.2181,127.54,1
Si,0.3834,81.164,0
Si,0.4275,42.611,1
Si,0.8159,126.68,1
Si,1.042,53.413,0
Si,1.123,0.42633,0
Si,1.123,47.015,0
C,1.025,39.575,0
C,0.2181,76.308,1
Si,0.3697,61.42,0
C,0.5844,37.139,0
Si,0.4304,135.01,1
C,0.6062,54.33,1
C,0.7606,52.679,1
C,0.2181,107.08,1
Si,0.7123,57.589,0
C,0.882,28.338,0
C,0.8544,58.753,1
C,1.284,38.61,1
Si,0.6503,77.949,1
Si,0.7519,53.757,0
C,1.017,42.685,1
Si,1.153,55.105,1
Si,1.336,50.643,1
C,0.8456,73.468,1
C,0.9563,67.826,0
Si,1.062,74.503,1
C,1.237,67.169,1
Si,0.2181,191.18,1
C,0.5362,27.659,0
Si,0.3395,123.63,0
Si,0.5342,52.765,0
C,0.6062,36.585,0
C,0.7335,0,0
C,0.7335,30.486,0
Si,1.219,78.063,1
C,1.392,54.419,0
Si,0.4312,105.83,1
Si,0.5963,44.239,0
Si,0.608,113.63,1
C,0.7467,30.075,0
Si,0.7236,82.085,1
C,1.012,30.501,0
Si,0.6523,47.642,1
C,0.859,40.766,1
C,1.01,0,0
C,1.01,37.978,0
Si,1.052,40.41,1
Si,1.748,75.097,1
Si,1.269,56.881,1
Si,1.882,86.205,1
C,0.4355,73.967,1
Si,1.195,119.67,1
C,1.633,44.035,0
C,1.478,26.976,0
C,1.337,25.629,1
C,0.4321,221.22,1
C,0.7975,159.73,0
C,0.9773,70.167,0
Si,0.8065,67.238,1
C,0.9659,51.811,0
Si,0.2181,173.45,1
Si,0.6251,46.299,0
Si,0.4305,106.99,0
Si,0.6,55.881,0
C,0.8611,25.081,0
Si,0.7594,117.26,1
C,0.9738,45.25,0
Si,0.2181,117.49,1
Si,0.4117,44.289,1
C,1.26,69.062,1
C,0.4345,212.54,1
Si,0.9053,77.387,0
Si,0.8413,55.06,1
Si,0.2181,248.6,1
C,0.6429,157.79,0
C,0.9022,0.18178,0
C,0.9022,31.279,0
Si,0.8441,112.62,0
C,1.249,45.732,0
C,0.5365,89.683,1
Si,0.4349,123.79,1
Si,0.5315,88.051,0
C,0.656,55.02,0
Si,0.6275,43.35,1
C,0.7839,138.01,1
C,1.789,33.007,0
C,0.9322,45.653,1
C,0.2181,216.83,1
C,0.3822,201.57,0
Si,1.555,41.647,0
Si,0.4273,47.095,1
Si,1.072,40.251,1
C,1.285,42.158,1
Si,1.488,75.758,1
Si,1.591,45.359,0
C,2.235,70.621,1
Si,0.4335,271.83,1
Si,0.7741,190.71,0
C,1.016,26.687,0
Si,1.057,49.725,0
Si,0.9495,70.298,0
C,1.064,29.52,0
Si,0.4353,121.46,1
Si,0.6242,78.393,1
C,0.8407,30.838,0
Si,0.7346,94.153,1
Si,0.7953,66.413,0
C,0.704,45.449,0
C,0.5315,26.073,0
C,0.4353,73.085,1
C,0.8667,101.22,1
C,1.158,29.504,0
C,1.286,25.615,1
C,1.495,25.498,1
C,1.707,44.605,1
Si,1.072,252.47,1
Si,1.625,66.08,0
C,0.6493,36.606,1
Si,0.8648,96.781,1
C,1.093,26.527,0
C,1.069,79.771,1
C,1.418,73.109,1
C,1.916,33.284,0
Si,0.4355,81.022,1
Si,0.4977,58.414,0
Si,0.5885,55.705,0
Si,0.7813,46.059,0
Si,0.8516,43.516,1
Si,0.9233,0,0
Si,0.9233,43.216,0
C,1.256,94.566,1
Si,1.526,57.016,1
Si,1.567,54.409,0
Si,0.6413,188.31,1
Si,0.9554,41.841,0
Si,0.9494,43.965,0
C,1.026,33.86,0
Si,1.343,51.302,1
Si,1.472,43.226,0
C,0.6508,130.52,1
C,1.335,25.655,0
C,1.208,49.007,0
Si,0.8496,147.54,1
Si,1.253,46.677,0
Si,1.042,57.324,0
Si,0.95,86.816,1
Si,1.058,66.301,0
C,0.2181,195.52,1
Si,1.833,56.776,0
C,2.024,38.53,0
C,1.503,36.017,0
Si,0.6241,116.52,1
C,0.9544,65.63,0
Si,0.2181,83.327,1
Si,0.24,42.88,0
C,0.2625,28,0
C,0.3037,0,0
C,0.3037,27.885,0
C,0.4197,42.417,1
Si,0.6063,97.378,1
Si,1.036,42.819,0
Si,0.2181,209.81,1
Si,0.4339,0.45079,0
Si,0.4339,197.52,0
C,0.7889,36.885,0
Si,0.6453,72.81,0
C,0.8876,25.072,0
Si,0.3911,150.89,1
C,0.48,37.272,0
Si,0.4995,47.391,0
C,0.569,38.068,0
C,0.7507,27.802,0
C,0.6515,129.2,1
C,0.9669,33.142,0
C,1.06,25.698,0
Si,1.08,71.994,1
C,0.2181,27.341,1
Si,0.4339,153.07,1
C,0.5891,57.63,0
C,1.277,39.613,1
C,0.2181,67.479,1
Si,0.3348,42.58,0
Si,0.4308,55.023,1
Si,1.704,62.334,1
Si,0.4345,40.114,1
Si,0.8485,107.77,1
Si,0.9282,49.91,0
Si,1.041,48.502,1
Si,1.342,48.133,1
C,1.415,25.292,0
C,0.2181,43.13,1
C,0.8375,106.87,1
C,0.9786,65.127,0
Si,1.025,47.066,1
Si,1.234,70.48,1
C,1.453,34.28,0
C,0.4345,46.006,1
C,0.6498,75.912,1
C,0.9371,28.112,0
Si,1.058,53.187,1
Si,1.369,86.876,1
Si,1.5,72.711,0
C,1.676,42.208,0
Si,0.2181,309.5,1
C,0.2883,25.194,0
Si,0.3136,219.87,0
Si,0.4648,85.872,0
C,0.501,29.808,0
Si,0.437,72.551,0
C,0.8585,25.438,0
Si,0.4294,41.313,1
C,0.629,145.53,1
C,0.9607,85.475,1
Si,1.278,40.123,0
C,0.6519,98.746,1
C,0.8336,86.277,0
C,1.304,34.018,0
C,1.072,107.05,1
C,1.469,86.988,0
C,1.886,48.829,0
C,1.271,41.451,1
C,0.2181,180.62,1
Si,0.4226,149.61,0
C,0.8523,66.547,0
Si,0.4261,149.98,1
Si,0.8182,102.02,0
C,1.337,41.672,0
C,0.2181,42.133,1
Si,0.4328,103.98,1
Si,0.6365,50.399,0
Si,0.6079,246.02,1
C,1.14,56.009,0
C,0.2181,82.11,1
Si,0.3068,67.213,0
C,0.7379,39.99,0
C,0.4298,203.52,1
Si,0.4353,168.75,1
C,0.4137,30.678,0
Si,0.5207,109.69,0
C,0.8239,46.47,0
Si,0.6211,47.735,1
Si,0.7478,50.362,1
C,0.9151,26.775,0
C,0.7737,36.206,1
C,0.2181,52.894,1
Si,0.432,73.562,1
C,0.4931,43.051,0
Si,0.6455,71.689,1
Si,1.173,95.03,1
Si,1.31,44.456,0
C,1.28,30.079,0
Si,0.4283,99.812,1
Si,0.8428,52.286,0
Si,0.7585,56.027,1
C,0.8769,42.336,0
Si,0.8914,57.949,1
C,1.562,29.994,1
Si,0.4345,197.79,1
C,0.6526,41.701,0
C,1.012,85.678,1
C,0.2181,105.28,1
Si,0.3935,86.67,0
C,0.821,59.606,0
C,0.4284,191.79,1
C,1.167,28.914,0
Si,1.062,87.807,0
C,1.235,55.24,0
C,1.603,25.438,0
C,0.2181,140.65,1
Si,0.3426,58.781,0
C,0.6172,43.844,1
C,0.6688,27.04,0
C,0.2181,44.898,1
C,0.2857,41.595,0
C,0.4751,31.73,0
C,0.4325,137.47,1
Si,1.27,68.017,0
C,0.6369,44.861,1
Si,1.213,76.545,1
C,0.2181,114.35,1
C,0.3499,77.924,0
C,0.3529,28.998,0
C,0.4221,32.792,0
Si,0.6314,43.742,1
Si,0.2181,90.857,1
C,0.2951,66.477,0
Si,0.6336,144.63,1
C,1.487,57.769,0
C,0.2181,78.775,1
Si,0.3593,51.824,0
Si,0.6279,92.024,1
Si,0.7067,77.332,0
Si,0.8331,42.086,1
C,0.9212,28.277,0
C,0.2181,184.83,1
Si,1.26,74.161,0
C,0.832,92.834,1
C,1.291,29.848,0
Si,1.262,45.384,1
C,0.2181,216.11,1
Si,0.5254,67.011,0
C,0.3799,67.725,0
Si,0.6156,70.519,1
C,0.7894,42.988,1
C,1.078,147.17,1
Si,1.506,72.305,0
Si,0.8653,92.103,1
C,1.042,49.866,1
C,1.278,26.62,1
Si,1.31,57.375,1
C,0.9614,25.366,0
C,0.4307,129.96,1
C,0.9046,76.936,0
C,1.265,28.073,0
Si,1.028,98.451,1
C,1.18,37.731,1
C,1.309,31.981,0
C,0.2181,147.33,1
Si,0.3998,121.23,0
C,1.019,42.244,0
C,1.194,37.636,0
Si,0.4265,196.49,1
Si,0.9893,74.771,0
C,1.322,43.288,0
C,0.5799,41.797,0
Si,0.4345,127.19,1
Si,0.6473,67.603,0
Si,0.8013,53.46,0
Si,0.8218,68.667,1
C,1.012,55.131,0
Si,0.963,43.34,1
C,0.2181,76.474,1
Si,0.2942,62.233,0
Si,0.4302,66.539,1
Si,0.5147,55.347,0
Si,0.6278,59.169,1
C,0.762,27.293,0
Si,0.7999,67.08,1
Si,0.8959,61.302,1
Si,0.649,61.58,1
C,0.8365,66.034,1
Si,0.9896,170.29,1
Si,1.107,106.86,0
C,1.143,31.343,0
Si,0.2181,247.83,1
Si,1.321,49.858,0
C,0.4349,77.882,0
C,0.7907,31.535,1
Si,0.6439,55.95,1
C,1.24,25.08,0
C,1.019,63.967,1
Si,1.618,93.867,1
C,1.746,31.23,0
Si,1.766,53.779,0
Si,0.4349,63.884,1
C,0.643,95.09,1
Si,0.8465,44.753,0
Si,0.8259,64.268,1
Si,1.017,81.676,1
Si,0.2181,107.71,1
C,0.9527,36.66,1
C,1.109,29.337,1
Si,1.676,66.359,1
Si,0.2181,217.03,1
Si,0.3789,94.52,0
Si,0.4974,42.742,0
C,0.594,26.395,0
C,0.3895,55.602,1
C,0.6468,33.857,1
C,0.2181,82.67,1
Si,0.3784,56.367,0
C,0.5645,37.148,0
C,0.4298,85.071,1
Si,0.5545,40.224,0
Si,0.8468,86.378,1
Si,0.2181,161.75,1
C,0.3347,27.945,0
Si,0.3136,107.86,0
Si,0.4285,52.275,0
C,0.5278,37.111,0
Si,0.4033,146.51,1
C,0.667,56.988,0
C,0.4346,139.11,1
C,0.855,91.83,1
C,1.602,0,0
C,1.602,51.878,0
C,1.82,35.2,0
C,1.252,30.358,1
C,0.2181,42.617,1
C,0.4327,68.314,1
C,0.6504,84.803,1
Si,0.8578,94.912,1
C,0.9772,34.239,1
C,0.435,106.62,1
C,1.291,51.484,1
C,1.505,53.67,1
C,0.4321,27.878,1
C,0.6412,25.39,1
C,1.037,162.62,1
C,1.964,30.271,0
Si,1.397,40.713,1
Si,1.504,0,0
Si,1.504,40.69,0
C,0.2181,57.32,1
C,0.3556,40.747,0
C,0.5138,31.574,0
Si,0.6475,53.198,1
C,0.8477,121.96,1
Si,1.407,53.488,0
