# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,1.008,66.953,0
Ti,1.209,43.859,0
Ti,0.9011,81.648,1
Ti,1.076,56.698,0
O,0.2186,113.1,1
O,0.2432,0,0
O,0.2432,27.774,0
O,0.2889,33.603,0
O,0.311,31.525,0
O,0.4221,27.363,1
O,0.9448,66.315,1
O,1.726,29.942,0
O,0.434,71.947,1
O,0.8042,19.992,0
Ti,0.6276,120.74,1
Ti,0.7021,109.53,0
Ti,1.038,43.71,0
O,0.8615,43.79,0
O,0.9957,29.954,0
Ti,0.7471,56.75,1
O,0.7952,21.946,0
O,0.6402,28.792,1
O,0.8398,61.8,1
O,1.201,102.35,1
O,1.539,35.087,0
O,1.373,26.641,0
O,0.2186,43.641,1
O,0.2766,27.975,0
O,0.3542,20.205,0
O,0.4308,44.733,1
Ti,0.8553,52.341,1
O,0.9098,33.33,0
Ti,1.033,53.682,1
O,1.276,19.798,1
O,0.2186,62.639,1
O,0.3169,43.341,0
O,0.4437,31.859,0
O,0.4285,47.061,1
Ti,0.8607,120.49,1
O,0.9421,59.148,0
O,1.078,28.753,0
O,0.9033,37.742,0
O,0.9388,23.653,0
O,0.6478,20.753,1
Ti,0.8602,67.732,1
O,1.04,26.691,0
O,1.003,57.35,1
O,1.279,35.515,1
O,0.2186,95.763,1
O,0.3631,19.19,0
O,0.6263,104.64,1
O,0.9307,25.769,0
O,1.015,22.474,0
O,1.2,0,0
O,1.2,19.499,0
O,0.6249,53.638,1
O,0.8163,32.299,0
O,0.9583,0,0
O,0.9583,28.912,0
O,2.186,25.083,1
O,0.2186,50.942,1
O,0.3654,30.488,0
O,0.4298,28.164,1
O,0.6435,32.197,1
O,0.7148,20.777,0
Ti,0.8592,44.275,1
O,0.9844,20.445,0
O,1.031,57.586,1
O,1.338,30.789,0
O,1.504,23.295,0
O,0.2186,34.327,1
Ti,0.6496,80.563,1
Ti,0.6583,55.077,0
O,0.6711,20.262,0
O,1.027,29.824,1
O,1.194,67.014,1
O,1.445,24.97,0
O,0.4359,26.629,1
Ti,0.8513,46.968,1
O,1.167,38.687,1
O,1.358,54.347,1
O,1.519,0.66824,0
O,1.519,20.062,0
Ti,1.501,43.625,1
O,0.2186,29.397,1
Ti,0.4329,45.814,1
O,1.018,24.911,1
O,1.207,27.369,1
O,1.419,22.102,1
O,1.608,28.566,1
O,0.2186,63.9,1
O,0.5526,34.308,0
O,0.8253,33.552,1
O,1.012,19.823,1
Ti,0.2186,95.547,1
O,0.209,45.019,0
Ti,0.3888,92.434,1
O,0.5739,30.685,0
O,0.4665,26.118,0
Ti,0.7879,68.783,1
O,0.7535,21.043,0
O,0.4354,75.175,1
O,1.038,56.077,1
O,1.468,53.073,1
O,1.78,20.404,0
Ti,0.4353,60.268,1
Ti,0.4805,55.57,0
O,0.6071,40.941,0
Ti,0.6293,47.074,1
O,0.8456,41.046,1
O,1.049,45.184,1
O,1.411,21.303,1
O,0.2186,32.806,1
Ti,0.6299,62.855,1
O,1.228,47.806,1
O,0.2186,44.045,1
O,0.3212,30.999,0
O,0.4308,56.818,1
O,0.5182,48.713,0
O,0.6818,33.46,0
O,0.8492,20.753,0
O,1.058,20.245,1
O,0.2186,125.09,1
Ti,0.4207,49.542,0
O,0.2554,19.169,0
Ti,0.815,56.301,1
O,1.087,19.517,0
O,0.9453,26.024,0
O,0.9155,41.291,1
Ti,0.63,44.476,1
O,0.7306,25.22,0
O,1.248,44.055,1
Ti,1.324,39.193,1
Ti,0.4327,46.232,1
O,0.6355,138.57,1
O,1.162,34.074,0
O,0.8132,61.836,0
O,1.075,21.607,0
Ti,0.8157,43.379,1
O,0.8799,20.983,0
O,0.2186,30.816,1
Ti,0.4327,98.322,1
Ti,0.4234,50.723,0
O,0.3567,32.636,0
O,0.08997,0,0
O,0.08997,23.413,0
O,0.4886,19.312,0
O,0.6166,22.954,1
O,0.4326,113.3,1
O,0.5534,89.917,0
O,0.9645,21.449,0
O,0.9153,19.68,0
O,1.06,28.995,1
O,1.237,42.551,1
Ti,0.4332,39.232,1
O,0.9322,61.544,1
O,1.01,30.94,0
Ti,1.063,50.707,1
O,1.111,27.284,0
Ti,1.066,82.457,1
O,1.246,53.686,0
Ti,1.19,57.178,1
Ti,0.6486,116.86,1
O,1.048,41.87,0
O,0.8458,37.537,0
O,0.8834,53.356,1
O,1.14,22.754,0
Ti,0.9287,46.176,1
Ti,0.6436,88.219,1
O,0.7654,21.49,1
O,0.8764,57.467,1
O,0.436,193.28,1
O,0.7168,35.465,0
O,0.6182,72.045,0
O,0.2186,125.49,1
O,0.8288,21.233,0
O,0.6184,33.39,1
O,0.7996,30.153,0
Ti,0.2186,202.9,1
O,0.2937,139.69,0
O,0.7161,45.683,0
O,0.5708,49.928,0
O,0.4359,21.15,1
Ti,1.076,48.568,1
Ti,1.387,42.252,1
O,1.451,45.052,1
Ti,0.2186,151.88,1
O,0.7878,44.901,0
O,0.5884,23.957,0
O,0.4169,60.914,0
O,0.9509,20.126,0
O,0.4261,76.542,1
O,0.586,21.014,0
O,0.2186,184.45,1
O,0.3113,0.071298,0
O,0.3113,20.444,0
O,0.1877,0.0011524,0
O,0.1877,20.443,0
O,0.3655,159.33,0
Ti,0.9083,73.701,0
Ti,1.108,42.514,0
O,0.7336,25.642,0
O,0.8115,22.479,0
O,0.4192,53.696,1
Ti,0.2186,176.64,1
O,0.5544,46.316,0
O,0.4446,72.405,0
O,0.5418,20.215,0
O,0.3339,27.13,1
O,0.454,24.763,1
O,0.4133,0,0
O,0.4133,22.525,0
O,0.559,23.935,1
Ti,0.2186,163.62,1
O,0.2615,27.413,0
Ti,0.1471,56.796,0
O,0.4354,190.55,1
O,0.7367,64.913,0
Ti,0.7853,54.724,0
O,0.8371,48.521,1
O,0.2186,23.582,1
O,0.4339,119.73,1
Ti,0.7046,48.352,0
O,0.7001,19.056,0
O,0.6284,35.722,1
Ti,1.049,85.566,1
O,0.9688,39.657,0
O,0.2186,38.807,1
O,0.2586,30.349,0
O,0.3391,28.863,0
O,0.5253,20.195,0
O,0.4317,53.97,1
O,0.7098,21.891,0
O,0.6222,47.831,1
Ti,0.8316,101.01,1
O,0.873,61.809,0
O,0.2186,57.139,1
O,0.3711,37.112,0
O,0.4292,43.278,1
Ti,0.8515,64.216,1
O,0.9067,31.009,0
Ti,1.38,48.153,1
Ti,1.444,42.094,0
O,1.578,25.6,0
O,0.6312,56.474,1
O,0.9538,23.056,0
O,0.8018,82.038,1
O,0.9871,33.25,1
Ti,1.37,40.134,1
O,0.2186,51.909,1
O,0.2684,0,0
O,0.2684,21.721,0
O,0.3108,23.962,0
Ti,0.6225,50.173,1
O,0.7202,29.644,0
Ti,1.088,83.435,1
O,1.129,27.062,0
O,1.14,36.106,0
O,0.427,57.228,1
O,0.72,26.625,0
O,0.5347,19.353,0
O,0.6455,120.28,1
O,1.184,65.57,0
O,1.49,31.354,0
Ti,1.052,42.546,1
O,1.081,25.416,0
O,0.2186,44.694,1
O,0.4307,108,1
O,0.6301,44.002,0
O,0.809,32.465,1
O,0.9095,24.547,0
O,1.122,31.583,1
O,1.238,19.179,0
O,0.2186,19.976,1
O,0.4344,42.421,1
O,0.6376,46.692,1
O,1.066,74.085,1
O,1.371,33.291,0
Ti,1.463,58.85,1
O,0.2186,21.094,1
O,0.2904,0,0
O,0.2904,19.069,0
Ti,0.4341,207.62,1
Ti,0.9323,42.863,0
O,0.6612,60.171,0
O,0.5679,29.551,0
O,0.4884,33.263,1
O,0.6316,112.13,1
Ti,1.418,43.352,0
O,1.258,20.858,0
O,1.003,60.747,1
O,1.3,39.189,0
O,1.172,21.989,1
O,0.2186,150.44,1
O,0.2057,34.591,0
Ti,0.3954,110.79,0
O,0.9843,21.997,0
O,0.613,47.172,0
O,0.7773,32.44,0
O,0.4196,109.52,1
Ti,0.9761,43.047,0
O,0.6081,29.638,0
O,0.423,77.294,1
O,0.5479,25.81,0
O,0.6403,60.765,1
O,0.666,28.146,0
O,1.392,38.271,1
O,1.505,25.193,0
Ti,0.4358,130.52,1
O,0.3829,20.519,0
O,0.4507,29.401,0
O,0.4553,22.331,0
O,0.447,26.752,0
O,0.4051,0.0010072,0
O,0.4051,24.751,0
O,0.1866,0,0
O,0.1866,23.054,0
O,0.5835,28.307,1
O,0.8688,33.25,1
O,0.2186,19.824,1
O,0.6526,76.389,1
O,1.13,25.688,0
Ti,1.071,40.863,1
O,1.263,28.17,1
O,0.4343,132.79,1
O,0.896,0,0
O,0.896,23.02,0
O,0.5888,96.658,0
Ti,0.6325,109.5,1
O,0.6907,27.12,0
O,0.2186,33.642,1
Ti,1.446,116.01,1
O,1.625,44.24,0
O,0.2186,199.35,1
O,0.3735,100.6,0
O,0.4972,81.575,0
O,0.6139,39.854,0
O,0.5768,26.598,0
Ti,0.7337,40.405,1
O,0.2186,187.39,1
O,0.5963,93.087,0
Ti,0.7648,50.411,0
O,0.9376,33.887,0
O,0.4274,46.877,0
O,0.6789,22.436,0
O,0.4194,28.807,1
O,0.5588,23.724,0
O,0.8297,26.448,1
O,1.045,27.245,1
O,1.262,80.526,1
O,1.466,42.528,0
O,1.433,0.97333,0
O,1.433,29.277,0
O,1.465,24.138,1
O,1.677,26.084,1
O,0.8518,19.32,1
O,1.06,153.52,1
O,0.2186,33.813,1
O,0.6353,23.896,1
Ti,1.053,126.71,1
O,1.388,26.527,0
O,1.232,27.241,0
O,1.145,19.031,0
O,0.2186,51.361,1
O,0.4297,42,1
Ti,0.6462,158.55,1
O,0.6886,30.693,0
O,0.7189,0,0
O,0.7189,26.013,0
O,0.6369,62.203,0
O,0.2186,63.315,1
O,0.3758,19.905,0
O,1.012,21.729,1
Ti,1.567,83.84,1
O,1.473,33.93,0
O,0.2186,21.633,1
O,0.4341,46.281,1
O,0.692,23.383,0
O,0.6506,171.02,1
O,0.5951,0.97984,0
O,0.5951,42.335,0
Ti,0.8658,109.54,0
O,1.068,72.018,0
Ti,1.271,40.822,0
O,0.2186,24.639,1
O,0.286,0,0
O,0.286,21.686,0
Ti,0.4336,77.731,1
O,0.6042,100.91,1
O,0.9302,60.057,0
O,0.7774,43.23,0
O,0.6098,39.437,0
O,1.021,40.318,1
O,1.226,0.89152,0
O,1.226,34.067,0
O,1.43,23.633,0
Ti,0.4326,163.37,1
O,0.7799,29.753,0
O,0.7165,26.064,0
O,0.2186,101.88,1
O,0.1915,23.475,0
Ti,0.2985,69.959,0
O,0.619,24.908,0
O,0.7888,20.3,0
O,0.4746,23.808,0
O,0.4237,76.867,1
O,0.8596,23.153,0
O,0.5796,29.525,0
O,0.6887,23.958,0
Ti,0.6049,57.968,1
O,0.7661,42.541,0
O,0.9802,19.767,0
O,0.4355,44.358,1
O,0.3723,0,0
O,0.3723,23.4,0
O,0.1671,20.033,0
Ti,0.6468,60.183,1
O,0.8304,23.218,0
O,0.8237,131.04,1
O,0.9913,64.356,0
O,1.239,36.441,0
O,1.594,23.391,0
O,0.4328,49.102,1
Ti,0.8438,142.17,1
O,1.298,31.475,0
O,1.069,41.74,0
O,1.169,25.478,0
O,0.8367,29.36,1
O,0.4285,47.499,1
O,0.5448,25.642,0
Ti,0.6265,47.225,1
O,0.8412,34.771,1
O,1.035,29.911,1
O,1.232,46.75,1
Ti,0.2186,156.22,1
Ti,0.1997,61.294,0
O,0.3497,20.651,1
O,0.4949,35.789,1
O,0.6927,0,0
O,0.6927,31.815,0
O,0.9035,21.533,0
Ti,0.4351,272.11,1
Ti,0.2379,213.81,0
O,0.4235,32.999,1
O,0.6161,47.703,1
O,0.6878,27.559,0
Ti,0.8297,108.24,1
O,0.975,21.746,0
O,0.2186,41.341,1
O,0.3388,27.491,0
Ti,0.6267,39.978,1
Ti,1.06,41.671,1
O,1.237,29.189,1
O,1.443,79.302,1
Ti,0.2186,124.95,1
O,0.1938,23.657,0
O,0.2307,20.501,0
O,0.1778,60.571,0
O,0.107,54.165,0
O,0.3738,44.858,1
O,0.4791,79.697,1
O,0.6769,19.706,0
O,0.6438,21.036,1
O,0.2186,55.882,1
O,0.2096,24.445,0
O,0.4294,22.676,1
O,0.8336,34.459,1
Ti,1.268,42.905,1
O,1.431,25.04,1
Ti,1.694,40.509,1
O,0.4359,82.071,1
O,0.6298,67.218,0
Ti,0.809,59.324,1
O,1.156,30.446,0
O,0.8845,67.896,1
O,1.008,37.322,0
O,0.9664,22.055,0
O,0.6488,50.57,1
Ti,1.069,130.2,1
O,1.353,58.233,0
O,1.568,37.451,0
O,1.146,32.69,0
O,0.4358,28.041,1
O,0.5052,22.494,0
O,1.033,97.095,1
O,1.2,31.286,0
O,1.791,28.686,1
Ti,0.2186,297.16,1
O,0.01627,36.781,0
Ti,0.2186,72.373,1
O,0.6296,22.776,0
O,0.4136,28.778,0
O,0.5892,31.771,1
O,0.7926,64.311,1
O,0.9566,41.126,1
O,0.6446,51.49,1
O,0.7242,24.039,0
Ti,1.038,55.866,1
O,1.387,20.779,1
Ti,0.2186,41.475,1
O,0.6022,48.063,1
O,0.7911,23.9,0
O,0.8788,28.547,1
O,0.2186,118.69,1
O,0.3141,0,0
O,0.3141,113.2,0
Ti,0.5169,48.549,0
O,0.8914,19.749,0
Ti,0.4215,101.82,1
Ti,0.4898,80.236,0
O,0.6026,44.126,0
Ti,0.5428,47.645,1
O,0.2186,84.152,1
O,0.3445,66.875,0
O,0.6896,30.27,0
O,0.4254,64.291,1
O,0.5982,111.02,1
O,1.311,21.023,0
O,0.9435,39.118,0
O,0.7628,30.944,0
O,0.9808,21.679,0
O,0.2186,242.11,1
O,0.8633,130.22,0
O,1.32,49.815,0
O,0.65,32.077,1
O,0.2186,83.839,1
O,0.1095,19.527,0
O,0.331,37.97,0
O,0.4258,36.16,1
Ti,0.6088,77.242,1
O,0.6809,38.765,0
O,0.64,72.372,1
O,1.551,25.103,1
O,1.718,27.673,1
O,0.4353,31.133,1
O,0.8362,78.583,1
O,1.214,44.56,0
O,0.9816,34.39,1
Ti,1.12,63.774,1
O,0.4269,73.26,1
O,0.6253,52.984,0
O,1.095,33.771,0
O,0.756,25.329,1
O,1.046,30.118,1
O,1.195,60.109,1
O,0.2186,19.761,1
O,0.4343,34.473,1
O,0.6506,41.92,1
O,0.887,22.486,0
O,1.048,0,0
O,1.048,19.62,0
O,1.494,27.904,1
O,1.698,25.715,1
O,2.069,20.544,1
O,0.6473,32.984,1
O,0.8446,19.986,1
O,1.161,95.926,1
O,1.432,36.857,0
O,0.4357,40.065,1
O,0.5453,27.967,0
O,0.6853,0,0
O,0.6853,25.847,0
O,0.9027,21.108,0
Ti,0.6444,45.121,1
Ti,0.7623,43,0
Ti,0.816,42.8,1
O,1.247,30.42,1
Ti,1.352,55.502,1
Ti,1.257,48.144,0
O,1.094,25.38,0
O,0.2186,119.3,1
O,0.5908,31.816,0
Ti,1.039,73.504,1
O,1.048,49.559,0
O,0.2186,57.474,1
Ti,0.2717,40.12,0
O,0.4418,19.367,0
O,0.4289,115.49,1
O,1.269,20.917,0
O,0.7061,21.254,0
O,0.6148,43.588,1
O,1.045,44.2,1
O,0.4218,48.209,1
O,0.6227,21.08,0
O,1.543,22.027,1
Ti,0.2186,218.38,1
O,0.4785,24.023,0
O,0.2723,22.937,0
Ti,0.1902,44.563,0
O,0.429,198.33,1
O,0.3966,47.626,0
O,0.1982,34.182,0
O,0.01835,32.501,0
Ti,0.7002,44.818,0
O,0.7807,26.141,0
O,0.9046,19.374,0
O,0.6226,88.837,0
O,0.8093,35.131,1
O,0.2186,127.15,1
Ti,0.4224,59.588,0
O,0.5442,20.039,0
O,0.8353,40.262,1
Ti,1.027,82.061,1
O,0.8192,58.269,0
O,0.4012,0,0
O,0.4012,48.265,0
O,0.1862,25.303,0
O,0.02922,0.4068,0
O,0.02922,24.896,0
O,0.2186,35.903,1
O,0.8198,54.313,1
Ti,1.241,87.635,1
O,1.556,19.63,0
O,1.441,30.843,0
O,0.2186,35.387,1
O,0.2951,22.133,0
O,0.432,40.328,1
O,0.6486,69.517,1
O,0.8508,43.987,1
O,1.013,22.931,1
Ti,0.8669,59.66,1
O,0.9781,19.23,0
O,1.061,105.17,1
O,1.548,76.091,0
O,1.942,45.288,0
O,1.266,35.226,1
O,0.4352,28.653,1
O,0.8531,129.42,1
Ti,1.416,40.979,0
O,1.148,26.836,0
O,1.065,34.275,1
O,0.2186,36.154,1
O,0.8364,74.135,1
O,1.436,38.526,0
O,0.9949,86.155,1
O,0.2186,62.226,1
O,0.3762,0,0
O,0.3762,59.562,0
Ti,0.5925,44.72,0
O,0.8111,30.238,0
Ti,0.4282,150.73,1
O,0.7823,31.755,0
O,0.4776,84.377,0
Ti,0.5563,45.922,0
Ti,0.5457,61.59,1
O,0.4038,43.63,0
O,0.1993,0.71587,0
O,0.1993,39.33,0
O,0.4225,154.17,1
O,1.264,32.879,0
O,0.5937,30.939,1
O,0.7991,41.71,1
Ti,0.8534,194.86,1
Ti,0.8168,64.869,0
O,0.8614,29.183,0
O,0.7768,29.839,0
O,0.7724,20.069,0
O,0.8184,28.386,0
Ti,0.2186,101.4,1
O,0.4639,22.596,0
O,0.3292,24.938,0
O,0.402,4.4332e-05,0
O,0.402,24.938,0
O,0.3875,94.3,1
O,0.6819,21.138,0
Ti,0.7488,47.559,1
O,0.813,31.532,0
O,0.6448,98.474,1
O,0.7643,87.053,0
O,1.121,32.225,0
O,1.215,19.38,1
O,0.2186,144.79,1
O,0.4064,82.711,0
O,0.07821,22.832,0
O,0.3595,43.615,0
O,0.3113,0,0
O,0.3113,40.784,0
O,0.803,50.098,1
O,0.9124,33.741,0
O,2.035,19.673,1
O,2.231,30.29,1
O,2.445,50.454,1
Ti,0.4324,111.98,1
O,0.6313,19.39,0
O,0.4679,60.653,0
Ti,0.6081,131.44,1
O,0.5403,19.823,0
Ti,0.6848,48.133,0
O,0.672,44.455,0
O,0.7279,23.621,0
Ti,0.2186,256.89,1
O,0.551,19.603,0
O,0.3222,34.226,0
O,0.2769,39.672,0
O,0.2852,22.043,0
Ti,0.2218,49.431,0
O,0.2437,37.748,0
O,0.2462,0.64794,0
O,0.2462,19.929,0
O,0.1866,0.40245,0
O,0.1866,19.354,0
O,0.001816,0.065193,0
O,0.001816,19.288,0
Ti,0.2186,100.78,1
O,0.2075,20.446,0
O,0.3879,27.709,1
O,0.736,96.364,1
O,0.9339,20.585,1
O,0.2186,29.166,1
Ti,0.644,219.41,1
O,0.405,22.576,0
O,0.5789,20.496,0
O,0.6452,63.049,0
O,0.6477,30.024,0
Ti,0.643,63.441,0
O,0.6423,43.718,0
O,0.2186,31.062,1
O,0.6353,172.92,1
O,1.428,22.948,0
O,0.838,74.156,0
Ti,0.9757,41.682,0
Ti,0.8536,48.033,1
O,1.014,29.902,0
Ti,0.2186,147.06,1
O,1.101,24.625,0
O,0.8964,37.493,0
O,1.054,26.503,0
O,0.7291,36.79,0
O,0.3562,63.111,1
O,0.6863,22.411,0
O,0.4345,41.756,1
Ti,0.8086,87.215,1
O,0.944,42,0
Ti,0.8876,98.338,1
O,1.14,24.062,0
O,0.9401,44.825,0
O,0.4327,91.843,1
O,0.5429,53.427,0
O,0.6569,39.066,0
Ti,0.6491,171.78,1
O,0.4694,33.817,0
O,0.5443,24.25,0
O,0.6344,23.602,0
Ti,0.4351,39.27,1
O,0.5257,20.985,0
O,1.059,70.148,1
O,1.44,39.129,1
O,1.487,0,0
O,1.487,37.006,0
O,0.4324,45.379,1
O,0.6425,19.035,1
O,1.071,20.445,1
O,1.268,41.397,1
O,1.435,54.812,1
O,1.639,36.833,0
O,2.015,0.014551,0
O,2.015,24.768,0
O,1.457,23.84,1
Ti,0.4206,109.12,1
O,0.4837,39.902,0
O,0.6172,63.877,1
O,0.7775,32.427,1
O,0.4361,31.071,1
O,1.082,58.5,1
O,1.277,43.743,1
O,1.429,43.771,1
O,1.527,33.33,0
O,1.846,20.096,0
Ti,0.2186,116.33,1
O,0.7935,39.832,0
O,0.5899,26.138,0
O,0.3985,26.388,0
O,0.5585,56.735,1
O,0.7551,27.067,1
O,1.1,26.62,1
O,0.2186,108.32,1
O,0.3954,90.631,0
O,0.7585,24.818,0
O,0.423,78.482,1
O,0.5948,44.126,1
Ti,0.9325,40.646,1
O,0.2186,21.479,1
Ti,0.4341,47.38,1
O,0.4387,22.214,0
O,0.6417,44.557,1
O,1.266,90.344,1
O,1.567,35.971,0
O,1.456,23.004,0
Ti,0.6309,46.122,1
Ti,0.7823,43.58,0
Ti,0.7855,46.263,1
O,0.824,32.36,0
O,0.9431,22.929,0
Ti,0.9929,62.714,1
O,1.156,23.2,0
O,1.192,39.9,1
Ti,0.2186,275.26,1
O,0.1301,46.75,0
O,0.1711,42.261,0
O,0.1304,0,0
O,0.1304,41.513,0
O,0.2165,55.975,0
O,0.2321,37.006,0
O,0.2176,48.305,0
O,0.4062,20.936,0
O,0.6503,27.69,1
Ti,0.8646,127.44,1
O,0.8429,49.507,0
Ti,1.224,75.113,1
Ti,0.2186,42.235,1
O,0.6222,46.778,1
O,1.162,78.988,1
O,0.2186,42.461,1
O,0.3215,0,0
O,0.3215,39.126,0
Ti,0.4312,98.294,1
Ti,0.469,74.083,0
O,0.5323,21.092,0
O,1.007,34.401,1
O,1.07,22.638,1
O,1.622,39.837,1
O,1.795,45.283,1
O,1.898,29.395,0
Ti,2.004,62.141,1
O,1.986,23.634,0
Ti,0.2186,212.59,1
O,0.9545,47,0
O,1.153,24.625,0
O,0.8383,35.706,0
O,0.6775,59.446,0
O,0.8264,0.90195,0
O,0.8264,42.21,0
O,0.969,24.2,0
O,0.366,22.31,0
O,0.3003,42.516,1
O,0.3419,0,0
O,0.3419,40.487,0
O,0.9082,28.929,1
O,0.9955,94.011,1
O,1.074,36.606,0
O,1.135,25.792,0
O,0.86,60.12,1
O,1.058,39.909,1
O,1.491,42.09,1
O,1.652,19.677,0
O,0.6443,72.292,1
O,0.8756,30.597,0
Ti,1.072,87.483,1
O,1.141,39.635,0
O,1.218,19.958,0
O,0.4352,84.689,1
O,0.6305,65.202,0
O,1.153,28.538,1
O,1.317,38.269,1
O,0.2186,46.922,1
Ti,0.4306,71.945,1
O,0.472,37.464,0
O,0.5318,23.192,0
O,0.9219,38.927,1
O,0.9652,33.449,1
O,0.4345,38.369,1
Ti,1.041,96.573,1
O,1.456,21.959,0
O,1.273,28.455,0
O,0.4355,88.471,1
O,0.6308,19.157,1
O,0.8216,121.17,1
O,1.322,37.456,0
O,0.9838,27.745,0
O,0.4251,25.272,1
O,0.8462,122.94,1
O,1.271,24.656,1
O,1.476,30.52,1
O,0.6137,78.872,1
O,0.7102,60.941,0
O,0.7966,20.358,0
Ti,0.8139,80.4,1
O,1.028,31.353,0
O,1.12,23.936,0
O,0.4358,99.586,1
O,0.6369,96.32,1
O,0.7433,32.642,0
O,0.7182,19.218,0
O,1.051,40.977,1
O,1.248,22.806,0
O,0.2186,30.01,1
O,0.3154,0.47792,0
O,0.3154,24.66,0
O,0.4328,64.179,1
O,0.8132,29.541,0
O,0.5317,22.048,0
O,0.8588,74.065,1
O,1.114,62.712,0
O,1.291,23.591,1
O,0.2186,218.45,1
O,0.4004,190.62,0
O,0.2186,227.54,1
O,0.4031,0,0
O,0.4031,222.14,0
O,1.816,123.59,0
O,2.527,34.783,0
O,2.631,19.065,0
O,2.02,42.351,0
O,2.152,22.758,0
O,1.042,20.703,0
O,0.8371,19.848,0
O,0.2186,32.088,1
O,0.4327,23.039,1
O,0.8376,117.86,1
O,1.723,22.087,0
O,0.9916,74.351,1
O,1.142,26.404,0
O,0.4329,30.794,1
Ti,0.6369,80.222,1
O,0.7505,56.928,0
O,1.378,24.943,1
O,0.2186,45.863,1
Ti,0.6427,137.29,1
Ti,0.7503,73.772,0
O,1.239,20.767,0
O,0.9372,21.688,0
O,0.6718,60.01,0
Ti,0.8001,66.101,1
O,0.4361,131.85,1
O,1.531,30.874,0
O,1.197,38.566,0
O,1.326,26.411,0
O,0.6291,22.513,1
Ti,0.824,64.83,1
O,0.9337,21.41,1
O,0.2186,97.427,1
O,0.4478,20.689,0
Ti,0.3203,39.889,0
O,1.634,21.707,1
Ti,0.2186,51.979,1
O,0.9416,57.759,1
O,1.132,28.779,1
O,1.472,22.164,1
O,0.4358,48.173,1
O,0.6568,24.909,0
O,0.6397,37.573,1
Ti,0.841,60.22,1
O,1.765,19.172,1
Ti,0.4265,74.384,1
O,0.64,22.17,0
Ti,0.6609,41.204,1
O,0.7281,34.913,1
O,0.8584,43.309,1
O,0.4358,24.348,1
O,0.6503,43.307,1
O,0.7834,34.466,0
Ti,0.8516,47.398,1
O,0.2186,20.687,1
O,0.6525,116.13,1
O,1.215,21.859,0
O,0.7668,38.582,0
O,1.225,51.588,1
O,0.2186,67.253,1
O,0.2921,0,0
O,0.2921,30.033,0
O,0.4276,44.676,1
O,0.6196,111.74,1
O,0.8162,106.69,0
O,1.017,22.749,0
Ti,1.031,47.902,0
Ti,1.201,45.154,0
O,1.409,21.423,0
O,0.6985,19.4,1
O,0.4225,99.901,1
O,0.6291,32.517,0
O,0.8387,54.326,1
O,0.9455,24.907,0
O,1.66,21.714,1
O,0.64,151.43,1
O,0.6262,19.047,0
Ti,0.8214,111.84,0
Ti,1.039,103.5,0
O,1.629,19.25,0
O,1.25,56.927,0
O,1.435,20.95,0
Ti,0.8254,43.924,1
O,0.8747,38.426,1
O,0.2186,188.38,1
O,0.3799,33.772,0
O,0.3172,24.617,0
O,0.2186,169.02,1
Ti,0.3686,123.29,0
O,0.7031,33.995,0
Ti,0.5833,64.143,0
O,0.7396,24.105,0
O,0.419,88.135,1
Ti,0.6153,56.66,0
O,0.2186,60.434,1
O,0.2798,38.228,0
O,0.4285,50.02,1
O,0.6443,21.271,0
O,0.6177,44.806,1
O,0.9556,40.595,1
Ti,0.2186,138.88,1
Ti,0.5742,44.826,0
O,0.352,43.314,0
O,0.3652,32.152,1
O,0.3611,25.189,0
O,0.3519,0,0
O,0.3519,22.919,0
O,0.9669,31.06,1
Ti,0.2186,64.19,1
O,0.3219,24.277,0
O,0.4061,19.619,1
Ti,0.5772,117.85,1
O,0.696,60.587,0
O,0.6047,19.925,1
O,0.2186,57.538,1
O,0.3131,0,0
O,0.3131,53.861,0
O,0.4292,121.99,1
O,0.6539,0,0
O,0.6539,83.823,0
O,0.5842,26.232,0
O,0.6222,32.112,1
O,0.9779,20.867,1
Ti,0.2186,59.439,1
O,0.5879,124.69,1
O,1.093,33.904,0
O,1.178,22.105,0
O,0.7189,41.353,1
O,0.2186,179.14,1
O,0.4389,19.643,0
O,0.4145,128.96,0
O,0.8881,22.385,0
Ti,0.2186,44.669,1
O,0.2176,28.904,0
O,0.2889,0,0
O,0.2889,19.481,0
Ti,0.416,165.58,1
O,0.5544,88.969,0
O,0.8062,57.36,0
O,0.4936,29.547,0
O,0.2186,143.69,1
O,0.972,69.531,0
O,1.158,28.199,0
O,0.4196,24.26,1
O,0.8511,59.392,1
O,1.475,19.226,0
O,1.161,21.943,1
O,0.2186,45.031,1
O,0.4309,22.025,1
Ti,0.9934,51.343,1
Ti,1.034,41.043,0
O,1.336,84.809,1
O,1.426,19.04,1
Ti,0.43,59.032,1
O,0.4711,44.29,0
Ti,0.6359,42.434,1
O,1.197,101.86,1
O,1.051,45.682,1
O,1.238,38.622,0
Ti,1.236,88.428,1
O,0.4258,39.469,1
O,0.9811,101.82,1
O,1.334,52.16,0
O,1.237,32.183,0
O,1.291,24.291,1
O,0.2186,119.92,1
O,0.3279,115.91,0
O,0.5394,65.927,0
Ti,0.4218,62.849,1
O,0.6224,27.044,1
O,0.8138,25.246,1
O,0.9771,36.095,1
Ti,0.2186,60.536,1
O,0.4091,116.33,1
O,0.5886,27.452,1
O,0.7351,31.313,1
