# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
Si,0.6412,189.49,1
Si,1.265,112.61,0
C,1.54,26.514,0
C,1.437,79.31,0
Si,1.628,59.656,0
C,0.2181,51.037,1
C,0.3627,39.125,0
C,0.431,60.761,1
C,0.6652,25.103,0
Si,0.6379,85.389,1
C,0.7739,49.984,1
C,0.9247,41.822,0
Si,0.2181,107.24,1
Si,0.2484,50.942,0
C,0.7046,26.478,1
Si,0.4349,127.28,1
C,0.6271,70.163,1
Si,0.2181,106.39,1
Si,0.3693,86.093,0
C,0.668,39.764,0
Si,0.4076,136.34,1
C,0.5325,80.37,0
Si,0.4289,76.082,1
Si,1.034,116.03,1
C,1.483,32.58,0
Si,0.4322,132.27,1
C,0.6369,49.579,0
C,0.5436,47.965,0
C,0.8266,45.756,1
C,0.2181,73.998,1
Si,0.3224,56.687,0
Si,0.4287,111.65,1
C,0.6029,53.598,0
Si,0.2181,104.9,1
C,0.3895,32.81,0
Si,0.5748,57.365,1
Si,0.7787,41.262,0
Si,0.6521,85.921,1
C,0.8039,26.503,0
C,0.4315,36.876,1
C,0.642,76.309,1
Si,0.7607,49.979,0
Si,0.8563,55.956,1
C,1.418,47.056,1
C,1.819,33.914,0
C,0.4319,36.036,1
C,0.6373,67.627,1
Si,0.8199,78.861,1
Si,1.026,40.826,0
Si,1.166,47.161,1
C,1.292,27.819,0
C,1.186,71.03,1
C,0.4252,42.716,1
Si,0.8592,107.91,1
C,1.102,51.701,0
C,0.2181,146.94,1
Si,0.6834,40.328,0
C,0.5171,46.97,0
C,0.7865,56.207,1
C,0.9552,30.427,0
C,0.4286,45.689,1
C,0.6213,41.175,1
Si,1.228,82.187,1
C,0.2181,73.665,1
Si,0.3485,50.534,0
Si,0.4288,70.224,1
C,0.5053,56.698,0
Si,0.6299,88.271,1
Si,0.2181,69.664,1
C,0.3859,32.318,0
C,0.4177,27.022,1
C,0.5997,110.01,1
Si,1.045,57.694,0
Si,0.4345,93.865,1
C,0.6067,57.528,0
Si,0.6131,120.91,1
Si,0.7361,40.125,0
C,1.21,38.843,1
C,0.2181,202.64,1
Si,0.4359,40.074,0
C,0.6325,30.173,1
Si,0.8176,40.842,1
C,0.4301,58,1
C,0.8304,26.853,0
C,0.8183,57.515,1
Si,0.2181,70.406,1
Si,0.3155,60.895,0
C,0.4789,38.202,0
Si,0.6283,160.16,1
Si,1.21,55.187,0
Si,0.8105,47.676,0
C,0.4338,49.295,1
C,1.019,30.455,1
Si,1.197,68.397,1
Si,0.4344,46.767,1
C,0.8479,108.42,1
C,1.976,35.493,0
Si,0.2181,141.69,1
C,0.3224,77.865,0
Si,0.4345,53.621,1
Si,0.8263,195.19,1
Si,1.015,147.14,0
C,1.564,25.379,0
C,1.361,53.064,0
Si,0.6406,156.53,1
C,0.8463,30.776,0
Si,0.7638,43.497,1
C,0.2181,150.83,1
C,0.426,92.066,0
C,1.03,25.27,0
C,0.7852,27.511,0
Si,0.4265,48.672,1
Si,0.2181,60.193,1
Si,1.56,40.764,1
Si,0.8313,157.33,1
C,1.157,99.593,0
Si,1.543,48.146,0
C,1.716,34.66,0
Si,0.2181,221.39,1
Si,0.5469,104.12,0
C,0.7192,68.381,0
C,0.9007,27.655,0
C,0.2899,36.122,0
Si,0.4342,75.149,1
C,0.6345,98.734,1
C,0.7976,39.255,0
C,0.7974,55.084,0
C,0.9394,33.84,0
C,0.2181,123.01,1
C,0.4166,0.85248,0
C,0.4166,63.937,0
Si,0.334,50.491,0
C,0.1522,32.98,0
C,0.3901,45.044,0
C,0.2181,166.79,1
Si,0.3832,138.22,0
Si,0.427,122.82,1
Si,0.5838,83.22,0
C,0.2181,103.33,1
Si,0.3596,85.038,0
Si,0.4271,188.66,1
C,0.7737,87.044,0
C,0.2181,25.771,1
C,0.4333,80.283,1
C,0.773,42.178,0
Si,0.6498,161.64,1
Si,1.11,44.003,0
C,0.4334,31.24,1
Si,0.6456,168.29,1
Si,0.9469,64.131,0
Si,0.8093,77.267,0
C,1.039,37.669,0
Si,0.2181,46.607,1
C,0.6121,58.045,1
C,0.9652,50.573,1
Si,1.168,46.81,1
Si,0.2181,134.57,1
Si,0.5191,52.861,0
C,0.3604,49.256,0
Si,0.5769,78.346,1
C,1.082,33.973,0
C,0.2181,103.54,1
Si,0.3644,85.132,0
Si,0.796,54.653,0
Si,0.4268,161.03,1
Si,0.7748,61.8,0
C,0.5835,28.56,0
Si,0.4344,61.308,1
Si,0.6387,106.76,1
C,0.8049,52.484,1
C,0.2181,83.934,1
Si,0.3313,60.396,0
C,0.5086,39.657,0
Si,0.428,53.612,1
C,0.7858,42.601,1
C,0.8553,27.845,0
Si,0.9872,79.793,1
Si,0.2181,84.559,1
Si,0.3351,46.107,0
Si,0.6072,71.377,1
C,0.2181,83.764,1
Si,0.3923,55.839,0
Si,0.5794,44.147,0
C,0.428,69.165,1
Si,0.6426,115.94,1
C,0.8896,33.084,0
Si,0.9116,55.222,0
Si,1.027,46.648,0
C,1.197,25.674,0
C,0.9184,64.449,1
C,1.163,30.792,0
Si,0.4303,80.765,1
Si,0.616,46.752,1
C,0.755,50.86,1
Si,0.2181,90.092,1
Si,0.4004,74.052,0
C,0.4108,88.189,1
C,0.2181,47.958,1
C,0.4313,122.91,1
C,0.5891,52.31,0
Si,0.6437,52.974,1
C,0.7274,32.621,0
C,0.6485,60.333,1
C,0.8541,94.416,1
C,1.037,49.229,1
Si,0.8537,69.832,1
Si,1.531,61.227,1
Si,0.6385,79.611,1
C,0.7958,35.35,0
C,1.308,38.353,1
C,0.2181,50.577,1
C,0.3129,27.563,0
Si,0.6349,63.156,1
C,0.8291,29.315,0
Si,1.016,52.07,1
Si,1.112,43.944,0
Si,1.269,42.901,0
C,0.2181,142.03,1
Si,0.5108,96.036,0
Si,0.7224,56.227,0
C,0.806,27.912,1
C,0.9586,27.558,1
C,0.2181,55.722,1
Si,0.3685,44.928,0
C,0.4303,143.18,1
C,0.6452,43.38,1
C,0.4335,65.334,1
C,0.6169,27.499,0
Si,0.6343,124.88,1
Si,0.8163,68.759,0
Si,0.9644,48.954,0
Si,0.747,58.673,1
Si,0.2181,78.184,1
Si,0.2722,53.671,0
C,0.4744,30.216,0
Si,0.4143,42.221,1
C,0.7778,57.131,1
C,0.2181,160.59,1
C,1.181,77.32,0
C,1.818,31.299,0
C,0.6123,50.992,1
C,1.184,46.5,1
C,1.358,69.374,1
Si,0.2181,150.2,1
Si,0.3338,96.826,0
C,0.4605,69.488,0
C,1.024,53.195,0
Si,0.3951,64.686,1
Si,0.5544,0,0
Si,0.5544,61.081,0
Si,0.5002,50.365,1
C,0.2181,42.044,1
Si,0.6465,70,1
C,0.8145,62.767,1
C,0.8633,47.93,1
C,1.078,50.329,1
C,1.38,26.758,0
Si,1.295,40.141,1
Si,1.475,63.142,1
C,1.611,47.007,0
C,0.2181,40.037,1
Si,0.6451,41.451,1
Si,0.8586,43.584,1
C,1.04,53.529,1
C,1.222,30.907,0
C,0.2181,54.399,1
Si,0.4304,64.62,1
C,0.6278,26.508,1
Si,0.8338,68.384,1
Si,1.042,44.294,1
Si,0.2181,170.17,1
C,0.664,28.757,0
Si,0.4947,58.149,0
Si,0.5591,49.699,1
Si,0.4297,196.31,1
C,0.8527,27.948,0
Si,0.5575,89.214,0
Si,0.589,45.341,1
C,0.7035,31.483,0
C,0.2181,35.092,1
C,0.6469,64.017,1
C,0.8503,29.249,0
C,0.8552,64.236,1
C,1.473,36.798,1
C,1.647,26.639,0
Si,0.2181,65.329,1
Si,0.2394,0,0
Si,0.2394,62.931,0
Si,0.3371,0,0
Si,0.3371,59.666,0
C,0.4189,152.04,1
C,0.6108,41.37,1
C,0.6425,58.092,1
C,0.8599,74.776,1
Si,1.071,57.285,1
C,1.283,32.132,0
Si,0.4319,218.58,1
C,1.409,31.869,0
C,1.261,52.489,0
Si,1.153,51.376,0
C,1.264,38.905,0
Si,0.2181,76.093,1
C,0.3995,56.883,0
Si,0.4149,122.28,1
C,0.8048,28.978,0
C,0.435,65.598,1
Si,0.6443,89.906,1
C,0.9537,47.198,1
C,0.2181,58.284,1
Si,0.3685,40.078,0
Si,0.4301,49.198,1
C,0.639,98.541,1
C,0.8174,36.474,0
C,0.2181,183.8,1
C,0.3103,33.318,0
C,0.1879,0.18071,0
C,0.1879,33.137,0
Si,0.4146,122.01,0
C,1.002,70.14,0
C,1.713,0,0
C,1.713,29.894,0
C,0.2181,154.13,1
C,0.4184,92.222,0
C,0.2181,112.01,1
C,0.4267,28.939,1
C,0.8602,44.113,1
C,0.636,30.244,1
C,1.009,51.406,1
C,1.112,43.092,0
Si,0.2181,88.58,1
Si,0.3221,65.394,0
Si,0.4125,79.334,1
Si,0.5729,0,0
Si,0.5729,78.758,0
C,0.7896,55.618,0
Si,0.6358,102.08,1
Si,0.7069,53.772,0
C,0.7779,28.621,0
Si,0.2181,54.969,1
C,0.4217,40.94,1
Si,0.962,98.201,1
C,0.4328,131.22,1
C,0.8201,60.22,0
Si,0.8627,43.217,1
C,1.036,29.719,0
Si,1.027,47.482,1
C,0.2181,41.232,1
Si,0.4317,108.47,1
C,0.5457,46.094,0
Si,0.4351,113.15,1
C,1.071,37.189,0
C,0.6052,97.936,1
C,0.7821,42.084,0
Si,0.4325,142.15,1
C,0.6663,42.55,0
C,0.6088,50.84,1
C,0.8037,46.016,1
Si,0.2181,172.17,1
Si,0.3476,125.12,0
C,1.085,35.559,0
Si,0.3864,87.323,1
Si,0.5103,67.483,0
Si,0.668,47.681,0
C,0.431,83.396,1
C,0.6477,71.062,1
C,1.21,28.837,0
C,0.2181,55.285,1
Si,1.29,112.31,1
C,0.4324,36.857,1
Si,0.6365,178.12,1
Si,1.161,56.25,0
C,1.445,30.369,0
C,0.9911,44.489,0
C,1.049,69.021,1
C,1.261,45.173,1
C,1.453,28.637,0
Si,0.6478,128.43,1
C,1.283,37.267,0
C,1.066,38.114,0
C,0.8611,35.278,0
C,0.649,45.06,1
Si,1.227,63.649,1
C,1.387,25.292,0
Si,0.2181,213.58,1
Si,0.614,70.785,0
Si,0.3686,59.115,0
C,1.256,81.654,1
Si,0.6247,73.96,1
C,0.7473,29.951,0
Si,1.656,40.08,1
C,0.2181,26.39,1
C,1.476,60.287,1
Si,1.655,49.045,1
Si,0.9492,67.587,1
C,1.028,28.205,0
C,0.2181,89.678,1
Si,0.8557,50.036,1
C,0.8279,49.579,1
C,1.208,49.225,1
Si,0.2181,78.439,1
C,0.3875,42.01,0
Si,0.7832,72.745,1
C,0.994,51.41,0
C,0.6506,98.257,1
C,1.053,41.359,1
Si,1.206,61.971,1
C,1.303,34.279,0
Si,0.8412,205.26,1
Si,0.9877,188.86,0
C,2.171,33.168,0
C,1.547,30.438,0
Si,0.2181,182.36,1
Si,1.005,45.371,0
C,0.436,31.013,0
C,0.6446,88.539,1
Si,0.8347,79.173,1
C,1.136,27.381,0
C,1.048,35,1
C,0.6465,115.18,1
C,1.808,41.822,0
C,0.8327,29.657,1
C,0.2181,26.624,1
C,0.4333,50.729,1
C,0.8249,25.346,0
C,0.6495,118.09,1
C,0.9581,25.752,0
Si,1.048,46.2,0
C,0.8532,41.098,1
C,0.2181,26.384,1
Si,0.6497,62.297,1
C,0.6997,52.081,0
C,1.391,25.722,1
Si,0.2181,169.6,1
Si,0.393,66.024,0
C,0.2181,40.259,1
C,0.2878,26.53,0
Si,0.6402,153.5,1
Si,1.204,41.086,0
C,0.6475,84.526,1
C,0.779,64.639,0
Si,1.079,70.202,1
Si,1.183,42.562,0
C,1.306,27.441,0
Si,0.2181,175.57,1
C,0.3936,124.55,0
Si,0.9531,48.547,0
Si,0.5962,78.5,1
Si,0.7551,47.014,0
C,0.4344,26.697,1
Si,0.4344,43.543,1
Si,0.6466,121.32,1
C,1.118,54.921,0
C,0.2181,44.644,1
Si,0.8312,41.163,1
C,0.9031,29.402,0
C,1.208,30.155,1
Si,1.399,44.2,1
Si,1.566,0,0
Si,1.566,43.969,0
Si,1.521,43.15,1
Si,0.2181,42.927,1
C,0.3331,33.505,0
C,0.5265,28.039,0
Si,0.6411,170.95,1
Si,1.405,0,0
Si,1.405,66.163,0
C,1.812,31.006,0
Si,1.035,44.942,0
C,0.8276,35.217,0
C,0.2181,40.728,1
C,0.3232,0,0
C,0.3232,37.545,0
Si,0.4319,82.906,1
C,0.5791,48.437,0
C,0.7349,37.209,0
Si,0.6107,42.307,1
Si,0.8234,98.298,1
C,1.225,26.567,0
C,0.2181,55.667,1
Si,0.3432,42.427,0
C,0.4303,97.192,1
C,0.9801,35.265,1
C,0.2181,57.308,1
C,0.8136,58.837,1
Si,1.45,57.342,1
Si,0.6305,138.37,1
Si,1.155,41.713,0
C,1.305,31.157,0
C,0.9965,64.076,0
C,0.7391,40.954,1
Si,0.4317,105.47,1
C,0.6057,25.413,1
C,0.8,46.672,1
C,1.308,27.351,1
C,0.2181,95.029,1
C,0.4042,0,0
C,0.4042,92.93,0
Si,0.4273,156.55,1
Si,0.7601,63.841,0
C,0.8493,52.959,0
C,1.496,85.177,1
Si,0.2181,115.09,1
Si,0.3871,0,0
Si,0.3871,114.34,0
C,0.604,52.867,0
C,0.7655,40.954,0
C,0.4051,129.15,1
C,0.4275,31.298,1
C,0.6445,28.741,1
C,1.047,35.853,1
C,1.453,46.536,1
Si,0.2181,133.45,1
C,0.389,70.033,0
Si,0.3979,43.861,1
C,0.4799,32.09,0
C,0.6326,25.831,0
C,0.2181,28.585,1
C,0.6341,65.779,1
Si,0.8427,77.824,1
C,0.2181,101.2,1
Si,0.3407,82.416,0
Si,0.5553,67.729,0
C,0.7524,26.902,0
C,0.4269,107.89,1
C,0.9072,30.874,0
C,0.6268,74.354,1
Si,0.9071,50.717,0
Si,1.226,43.965,1
C,1.375,28.856,1
Si,0.2181,160.96,1
Si,0.2597,128.73,0
Si,0.417,73.943,0
C,0.5896,36.648,0
C,0.2181,89.598,1
C,0.3976,71.006,0
Si,0.4276,58.599,1
Si,0.6378,78.83,1
C,0.6454,71.159,1
Si,0.8519,48.977,0
Si,0.9947,93.332,1
Si,0.4302,165.7,1
Si,1.164,55.232,0
C,1.491,32.754,0
C,0.6142,38.818,1
C,0.4351,40.911,1
Si,1.061,46.207,1
Si,1.268,130.92,1
C,0.2181,51.837,1
C,0.3571,0.28688,0
C,0.3571,49.55,0
C,0.4307,130.03,1
Si,0.9831,59.067,0
Si,1.159,0,0
Si,1.159,55.483,0
C,0.6304,29.083,1
Si,0.2181,171.02,1
C,0.1656,31.395,0
C,0.1301,0,0
C,0.1301,31.367,0
Si,0.2683,46.537,0
C,0.2987,37.001,0
C,0.4895,52.739,1
C,0.6349,138.41,1
C,1.103,73.405,0
Si,0.8209,46.78,0
C,1.089,26.332,1
C,0.4353,47.216,1
C,0.6441,36.693,1
Si,0.8593,79.806,1
Si,0.4339,136.32,1
C,1.208,32.782,0
C,0.7747,46.094,1
C,0.9026,0,0
C,0.9026,41.807,0
C,0.2181,130.37,1
Si,0.3683,107.09,0
Si,0.4261,127.91,1
C,0.6069,30.656,0
Si,0.2181,76.636,1
C,0.6082,56.502,1
C,1.077,53.514,1
C,1.646,46.17,1
C,0.4341,175,1
Si,0.2181,81.652,1
Si,0.4023,61.075,0
Si,0.4145,103.52,1
C,0.5221,43.062,1
C,1.24,111.81,1
Si,1.337,98.891,1
Si,1.375,0,0
Si,1.375,91.919,0
Si,1.043,43.241,1
C,1.196,57.532,1
C,1.341,57.289,1
C,1.637,35.535,0
C,0.2181,66.403,1
C,0.4316,43.745,1
Si,0.6391,40.293,1
C,0.8284,27.467,1
C,1.033,51.006,1
Si,0.2181,200.08,1
Si,0.626,64.056,0
C,0.4163,77.591,0
Si,0.2181,145.73,1
Si,0.4393,45.543,0
Si,0.3587,54.293,0
C,0.8506,32.648,1
Si,1.265,57.397,1
C,1.477,34.263,1
C,0.6365,66.931,1
Si,0.7761,47.126,0
Si,0.826,101.69,1
C,1.001,58.802,0
Si,0.4347,188.31,1
Si,0.8115,71.432,0
Si,1.066,41.79,0
C,0.6316,52.095,0
Si,0.584,49.563,1
C,0.2181,41.194,1
C,0.2854,0.43531,0
C,0.2854,38.759,0
Si,0.4319,144.98,1
C,0.5193,83.064,0
Si,0.7374,63.891,0
C,1.138,36,0
Si,0.6339,101.94,1
C,0.2181,144.12,1
Si,0.4281,75.979,0
C,0.5997,35.801,0
Si,0.4262,46.945,1
C,0.6412,33.7,1
C,0.8588,42.365,1
C,1.067,52.141,1
C,1.052,88.013,1
C,1.237,41.894,1
Si,0.2181,97.119,1
Si,0.5561,62.412,1
Si,0.6404,190.86,1
C,1.216,31.776,0
Si,0.7881,49.024,0
C,0.2181,61.504,1
C,0.3173,0,0
C,0.3173,59.444,0
C,0.4301,149.19,1
Si,0.4271,66.33,1
C,0.6186,57.575,1
C,0.7255,0,0
C,0.7255,52.988,0
Si,1.25,44.763,1
C,0.6497,110.29,1
C,0.8581,45.926,0
Si,0.8651,60.447,1
C,0.4352,55.714,1
Si,0.6431,190.2,1
Si,1.002,0.52286,0
Si,1.002,56.193,0
C,1.216,42.474,0
C,0.7832,95.187,0
Si,1.272,55.636,0
C,0.4343,67.107,1
C,0.8451,44.894,1
C,1.195,37.003,1
Si,0.8665,129.95,1
Si,0.9322,66.363,0
Si,1.042,54.532,1
C,0.2181,46.3,1
Si,0.6418,198.69,1
C,0.9699,80.238,0
C,0.2181,47.174,1
C,0.8244,32.776,1
Si,1.172,96.292,1
Si,1.319,43.833,0
Si,0.2181,248.81,1
Si,0.4617,49.501,0
Si,0.3873,120.71,0
Si,0.7126,48.853,0
C,0.4349,178.27,1
C,1.597,27.227,0
Si,0.4342,40.058,1
C,0.8364,124.16,1
Si,1.447,52.532,0
Si,1.049,68.495,1
C,1.192,52.679,0
C,0.2181,87.708,1
Si,0.3976,61.153,0
C,0.7123,29.485,0
Si,0.428,72.093,1
C,1.164,30.895,1
C,0.4348,172.57,1
Si,0.2181,72.003,1
C,0.2572,33.812,0
Si,0.4171,58.711,1
Si,0.8292,99.49,1
C,1.194,55.224,0
C,0.9427,61.716,1
C,0.432,65.546,1
C,0.6294,69.422,1
C,0.8122,62.75,1
C,0.9529,25.9,0
Si,0.2181,80.701,1
C,0.577,25.675,0
C,0.4147,40.625,1
C,0.6126,85.833,1
Si,0.7645,63.034,0
C,1.078,42.648,1
C,1.287,91.778,1
C,0.4345,125.51,1
C,0.6457,34.316,1
Si,0.856,51.71,1
C,0.9849,26.598,0
Si,0.4329,112,1
Si,0.8268,65.054,0
Si,1.008,50.189,0
C,0.593,47.475,1
C,0.2181,151.78,1
Si,0.5666,46.555,0
Si,0.4285,79.619,0
Si,0.8085,40.354,0
C,0.5998,30.942,0
C,0.4262,48.691,1
C,0.64,35.694,1
C,0.2181,38.485,1
C,0.6373,49.931,1
Si,1.219,72.659,1
Si,0.6513,156.47,1
Si,1.08,99.227,0
Si,1.293,46.367,0
C,0.8632,42.559,0
Si,0.8122,76.667,1
Si,1.045,0,0
Si,1.045,64.583,0
C,0.2181,27.776,1
C,0.649,84.373,1
Si,0.8461,126.1,1
Si,1.062,99.209,0
Si,1.425,46.23,0
Si,0.2181,67.353,1
C,0.292,38.555,0
C,1.084,74.116,1
C,0.2181,138.46,1
C,0.4218,131.09,0
C,1.423,35.262,0
Si,0.4261,73.156,1
C,0.2181,25.711,1
Si,0.6489,183.19,1
Si,1.011,139.57,0
Si,1.198,120.49,0
Si,1.604,45.007,0
Si,0.8611,40.682,1
Si,1.168,78.721,1
C,1.538,49.042,0
Si,1.065,49.066,1
C,1.161,25.022,0
Si,1.282,76.251,1
Si,1.425,48.28,0
C,0.435,83.27,1
Si,0.7938,46.767,0
C,1.04,100.25,1
Si,0.2181,185.28,1
C,0.5089,53.977,0
C,0.5733,29.319,0
C,0.439,39.645,0
C,0.3193,25.215,0
C,0.5245,30.72,1
C,0.4334,59.81,1
Si,0.86,48.756,1
C,0.9848,35.905,0
C,0.4269,47.149,1
C,1.008,28.477,1
Si,1.473,61.243,1
C,1.626,32.916,0
Si,0.2181,118.04,1
Si,0.379,104.22,0
C,0.4043,66.099,1
C,0.2181,116.04,1
C,0.3712,0.25155,0
C,0.3712,113.79,0
Si,0.4265,144.95,1
C,0.9051,44.455,0
C,0.5811,30.455,0
C,0.6485,134.52,1
Si,0.8657,81.395,1
Si,1.137,55.956,0
Si,1.314,54.024,0
C,0.2181,37.819,1
Si,0.6441,197.37,1
Si,1.481,0,0
Si,1.481,54.241,0
C,1.688,39.82,0
Si,1.306,55.908,0
Si,1.443,43.255,0
Si,1.113,55.091,0
C,1.193,30.707,0
Si,0.2181,91.979,1
C,0.3611,27.281,0
C,0.2501,46.067,0
C,0.6103,69.057,1
Si,0.7744,44.226,1
C,0.977,31.725,1
Si,0.4282,236.63,1
Si,1.384,42.427,0
C,1.44,25.641,0
C,1.339,37.013,0
C,0.7396,68.174,0
C,0.8409,41.961,0
Si,0.8328,86.423,1
Si,1.003,65.365,0
Si,0.9655,88.954,1
C,0.8594,45.422,1
Si,1.068,66.089,1
C,1.441,25.607,1
Si,0.2181,52.522,1
C,0.2375,39.376,0
Si,0.4217,167.61,1
Si,0.7999,47.82,0
C,0.4346,56.127,1
Si,0.6447,40.087,1
Si,1.045,84.545,1
C,1.162,25.669,0
C,0.2181,77.047,1
C,0.324,69.594,0
Si,0.5129,52.267,0
C,0.9142,30.886,0
C,0.4288,97.246,1
C,0.6185,29.956,1
Si,0.7806,56.935,1
Si,0.9948,0,0
Si,0.9948,42.551,0
C,0.2181,105.04,1
C,0.3763,79.854,0
Si,0.427,43.143,1
Si,0.6123,59.399,1
Si,0.807,52.155,1
C,1.094,34.251,0
Si,0.2181,103.07,1
Si,0.848,53.655,1
C,0.2181,179.86,1
Si,0.4282,118.66,0
C,1.222,27.66,0
C,0.9696,25.381,0
Si,0.4297,54.884,1
Si,0.563,40.034,0
C,0.2181,126.52,1
C,0.4001,60.691,0
C,0.5377,33.521,0
C,0.4261,41.45,1
C,0.2181,69.401,1
C,0.3201,0,0
C,0.3201,67.371,0
C,0.5379,25.316,0
C,0.4291,138.61,1
Si,1.159,65.793,0
C,0.8428,26.768,0
C,0.646,28.73,1
C,0.2181,37.569,1
Si,0.6453,114.32,1
C,0.8347,30.468,0
C,0.2181,25.273,1
C,0.4333,102.23,1
C,0.6483,54.715,1
C,0.648,63.96,1
Si,0.8612,40.079,1
C,1.039,52.162,1
C,1.217,45.836,1
Si,0.2181,62.607,1
C,0.373,41.52,0
Si,0.8388,74.432,1
C,1.034,34.639,1
C,0.6469,151.66,1
C,2.512,38.712,0
C,0.8401,52.488,1
Si,0.4339,179.32,1
C,0.7954,88.61,0
C,0.2181,98.484,1
Si,0.3838,72.473,0
Si,0.4274,96.644,1
Si,0.6541,58.498,1
C,0.7014,37.249,0
Si,0.2181,40.213,1
C,0.2344,27.603,0
C,0.2687,0,0
C,0.2687,26.635,0
C,1.424,59.774,1
C,1.603,41.2,0
C,0.6525,141.92,1
Si,0.8208,66.009,0
Si,0.8614,100.74,1
C,0.9821,82.543,0
C,1.192,0.81469,0
C,1.192,73.126,0
Si,0.426,156.89,1
C,0.909,38.417,0
Si,0.7255,52.658,0
Si,0.8309,0,0
Si,0.8309,49.606,0
C,1.025,34.004,0
Si,0.6979,62.434,1
C,0.2181,85.291,1
C,0.3255,0.84638,0
C,0.3255,82.444,0
Si,0.4279,134,1
C,0.2181,93.273,1
Si,0.345,66.487,0
C,0.5261,31.013,0
C,0.4274,73.906,1
Si,0.6205,45.83,1
Si,0.4307,114.25,1
Si,0.6594,40.567,0
Si,0.6157,92.994,1
Si,0.9081,60.889,0
C,1.099,31.995,0
C,0.8006,63.352,1
Si,0.2181,48.419,1
C,0.2358,35.073,0
C,0.4228,117.64,1
C,1.015,75.372,0
C,1.184,65.358,0
Si,0.8326,44.27,1
Si,0.6515,181.8,1
Si,0.7613,150.18,0
Si,1.187,48.421,0
C,1.064,29.206,0
Si,0.8118,42.231,1
C,0.6508,64.298,1
C,0.8961,0.95852,0
C,0.8961,37.131,0
C,0.8579,34.927,1
C,1.242,33.58,1
C,1.561,30.736,1
Si,0.8444,104.5,1
C,1.387,33.916,0
C,1.183,36.391,0
C,0.9735,64.721,1
Si,0.2181,46.122,1
Si,0.3014,0,0
Si,0.3014,42.869,0
C,0.4241,66.251,1
C,0.528,37.219,0
Si,0.6386,143.76,1
Si,0.4353,61.161,1
Si,0.5798,43.672,0
C,0.7956,73.141,1
Si,0.9893,48.663,0
Si,1.311,53.52,1
Si,0.2181,46.141,1
Si,0.4241,82.888,1
Si,0.6378,63.038,1
C,0.8005,41.283,1
C,0.9485,26.753,0
Si,0.4346,230.49,1
C,0.5104,40.591,0
C,0.4047,0,0
C,0.4047,38.59,0
C,0.6099,59.586,0
C,0.5949,0.13892,0
C,0.5949,57.448,0
C,0.5531,30.862,0
Si,0.4342,199.8,1
Si,1.045,68.626,0
Si,0.827,75.325,0
C,0.9549,63.14,0
Si,1.173,40.392,0
C,0.5715,28.723,1
Si,0.6498,112.34,1
C,0.7067,36.086,0
Si,0.8331,42.604,1
Si,0.9729,50.102,1
C,0.2181,73.08,1
C,0.3733,64.672,0
C,0.5727,56.694,0
Si,0.4288,72.029,1
Si,1.009,68.736,1
C,1.18,31.249,0
Si,0.4331,184.04,1
C,0.9543,25.216,0
C,0.7778,40.282,0
Si,0.6472,54.822,0
C,0.619,73.891,1
Si,0.8566,92.815,1
C,1.084,29.35,0
Si,1.375,53.122,1
C,0.2181,134.62,1
C,0.8471,58.348,1
Si,0.4348,190.83,1
C,0.6428,114.98,0
C,0.8105,40.904,0
C,0.9199,30.76,0
Si,0.2181,50.997,1
Si,0.6384,134.24,1
Si,0.9201,70.043,0
Si,1.226,75.135,1
Si,1.386,41.63,0
C,1.524,25.97,0
Si,0.2181,62.365,1
C,0.3062,46.289,0
C,0.4197,123.15,1
C,0.802,64.574,0
Si,0.6159,92.161,1
Si,0.8045,42.793,0
C,0.9413,33.761,0
Si,0.2181,290.29,1
Si,2.227,0,0
Si,2.227,82.161,0
Si,0.2181,125.15,1
C,0.3025,74.23,0
C,0.4148,45.193,0
C,0.5976,52.113,1
Si,0.2181,130.2,1
Si,0.5941,78.866,0
C,0.9495,31.209,0
Si,0.5628,134.6,1
C,0.9199,77.187,0
C,0.2181,100.29,1
C,0.6262,61.31,1
C,0.823,37.396,0
Si,0.2181,68.3,1
C,0.3462,25.34,0
Si,0.6121,107.41,1
Si,0.8027,69.933,0
C,1.11,35.777,0
C,0.7845,35.314,1
C,0.2181,60.879,1
C,0.4082,0,0
C,0.4082,36.246,0
Si,0.6293,143.65,1
Si,0.7841,100.94,0
Si,0.9449,45.249,0
Si,0.2181,91.75,1
Si,0.4113,65.658,0
C,0.589,32.249,0
C,0.6181,101.38,1
Si,0.2181,94.959,1
Si,0.5681,75.351,1
C,0.2181,196.62,1
C,0.5394,35.685,0
C,0.4342,139.9,0
Si,0.8345,68.651,0
Si,1.036,42.994,0
C,0.6186,44.793,0
C,0.4339,35.541,1
Si,0.435,180.05,1
Si,0.7045,87.5,0
C,0.8915,43.107,0
C,0.6321,56.175,0
C,0.6023,29.17,1
C,0.725,29.421,1
Si,0.6437,136.5,1
Si,0.9149,58.366,0
C,0.796,61.189,0
C,0.9266,30.532,0
Si,0.7987,46.222,1
C,0.4351,48.151,1
C,0.8564,61.363,1
C,1.037,40.358,0
C,1.204,27.445,0
Si,1.052,59.771,1
Si,1.145,45.835,0
C,1.279,26.056,0
Si,1.255,50.417,1
Si,1.434,0,0
Si,1.434,47.01,0
Si,0.2181,50.323,1
C,0.423,53.729,1
C,0.6047,72.811,1
C,0.788,33.735,0
C,0.8555,40.319,1
C,0.9438,27.895,1
