# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.09055,0,0
O,0.09055,26.108,0
O,0.8174,40.898,1
O,0.9368,105.59,1
O,1.438,52.449,0
O,1.639,31.97,0
O,1.313,20.954,0
Ti,0.4332,198.61,1
O,0.6953,47.337,0
O,0.5711,19.434,0
O,0.5397,33.984,0
O,0.7169,121.6,1
O,1.299,24.138,0
O,1.215,19.287,0
Ti,0.2186,181.99,1
Ti,0.5314,50.492,0
O,0.8147,19.133,0
O,0.6989,20.487,0
O,0.339,37.966,0
O,0.2736,19.404,0
Ti,0.6018,145.03,1
O,0.5331,45.127,0
Ti,0.4969,69.897,0
O,0.4051,26.665,0
Ti,0.6476,72.621,1
O,0.6441,28.576,0
O,0.6783,26.047,0
O,0.8543,30.27,1
Ti,1.043,182.81,1
O,1.329,30.395,0
O,1.367,21.633,0
O,1.316,47.801,0
O,1.201,22.833,0
Ti,1.141,44.308,1
O,0.4365,40.867,1
O,0.4467,0,0
O,0.4467,22.76,0
O,0.6476,23.964,1
Ti,0.8523,215.57,1
O,1.238,24.685,0
O,1.134,19.476,0
O,1.022,20.085,0
O,0.9373,41.219,0
O,0.9044,24.182,0
O,0.2186,76.435,1
Ti,1.289,118,1
Ti,1.246,49.534,0
O,0.9533,23.904,0
Ti,1.337,51.461,0
O,1.379,27.487,0
O,1.064,55.622,1
O,1.493,31.408,1
O,1.709,45.042,1
Ti,2.312,59.154,1
O,2.47,28.995,0
O,2.437,20.548,1
Ti,0.6507,65.976,1
O,0.8192,20.171,0
O,0.707,23.95,0
O,0.8429,156.92,1
O,0.9878,92.725,0
O,1.439,41.384,0
O,1.608,21.859,0
O,1.254,22.712,0
O,1.328,0.12295,0
O,1.328,20.589,0
O,1.179,32.283,1
O,0.2186,320.79,1
O,0.4291,0.24829,0
O,0.4291,318.54,0
O,1.618,0,0
O,1.618,99.563,0
O,1.83,65.955,0
O,1.057,112.75,0
O,1.297,31.201,0
O,0.8647,46.159,0
Ti,0.434,70.612,1
O,0.3816,31.413,0
O,0.3209,22.533,0
O,0.2324,0.015791,0
O,0.2324,22.518,0
O,0.01424,21.475,0
O,0.2186,178.28,1
O,0.3662,155.35,0
O,1.348,32.913,0
O,1.488,25.863,0
O,0.929,20.094,0
Ti,0.4206,44.942,1
O,0.5338,23.08,0
O,0.6204,77.912,1
O,0.6237,31.533,0
O,0.2186,37.749,1
O,0.196,0.012199,0
O,0.196,24.042,0
O,0.6413,240.87,1
O,1.018,220.27,0
O,1.421,96.689,0
O,1.821,19.395,0
O,1.608,28.368,0
O,1.229,93.504,0
O,1.57,48.273,0
O,1.369,23.307,0
O,0.2186,49.559,1
O,0.432,45.415,1
Ti,1.045,222.06,1
O,1.056,26.912,0
O,1.04,27.812,0
O,1.055,21.36,0
Ti,1.023,110.43,0
O,0.9692,34.305,0
O,0.9851,25.4,0
O,0.4287,205.36,1
Ti,1.228,48.17,0
O,1.182,44.355,0
O,1.273,37.773,0
O,0.8397,25.89,0
O,0.7549,35.307,1
O,0.9448,27.346,1
Ti,1.13,58.061,1
O,0.6412,50.453,1
O,0.8307,61.148,1
O,0.8842,43.141,0
Ti,1.231,39.281,1
O,1.389,60.007,1
O,1.501,80.332,1
O,2.012,19.648,0
O,1.567,41.123,1
O,0.4365,80.465,1
O,0.9003,25.377,0
O,1.258,42.803,1
O,1.471,85.32,1
O,1.684,69.643,0
O,2.056,27.496,0
Ti,1.652,49.03,1
Ti,1.826,0,0
Ti,1.826,47.915,0
O,0.2186,27.465,1
O,0.2476,0.91654,0
O,0.2476,24.548,0
O,0.3713,0,0
O,0.3713,22.167,0
Ti,0.4343,75.947,1
O,0.4818,19.262,0
O,0.8207,168.84,1
Ti,1.523,43.613,0
O,1.42,41.846,0
O,1.221,28.369,0
O,0.9591,51.923,1
O,0.2186,272.94,1
O,0.3173,26.203,0
O,0.3939,35.249,0
O,0.4119,0.033799,0
O,0.4119,35.215,0
Ti,0.3742,184.4,0
O,1.281,53.349,0
O,1.15,49.042,0
O,0.5734,19.904,0
O,0.8434,25.85,1
O,0.2186,218.29,1
O,0.4196,166.52,0
O,2.289,0,0
O,2.289,21.525,0
O,2.255,20.231,0
O,1.164,28.305,0
Ti,0.419,65.828,1
O,0.6236,70.867,1
O,1.012,22.116,0
O,0.8185,39.407,0
O,0.9755,20.769,0
O,0.2186,66.889,1
O,0.1427,21.526,0
O,0.2665,36.48,0
O,0.3192,29.228,0
O,0.6273,47.47,1
O,0.6765,0,0
O,0.6765,42.71,0
O,1.012,50.622,1
O,1.732,34.147,1
O,1.848,24.927,0
O,0.2186,230.2,1
O,1.138,26.555,0
O,0.4342,49.553,0
O,1.188,32.718,1
Ti,0.4348,242.94,1
O,0.1278,29.959,0
Ti,0.3064,43.586,0
O,0.2629,29.464,0
O,0.44,25.659,0
Ti,0.4513,89.764,0
O,0.3907,42.734,0
O,0.2339,0,0
O,0.2339,40.859,0
O,0.02436,23.562,0
O,0.5649,53.693,1
O,0.6406,20.267,0
Ti,0.6928,64.132,1
O,0.7134,31.585,0
Ti,0.2186,80.306,1
O,0.2094,52.096,0
O,0.1863,33.112,0
O,0.04005,0,0
O,0.04005,22.408,0
Ti,0.4092,98.179,1
O,0.4784,54.478,0
O,0.3005,0,0
O,0.3005,24.248,0
O,0.7729,57.862,1
O,0.9017,26.646,0
O,1.194,39.699,1
O,1.596,25.605,0
O,0.2186,77.988,1
O,0.2811,54.304,0
O,0.3712,41.895,0
O,0.6188,126.57,1
O,1.513,29.084,0
Ti,1.138,40.939,0
O,1.033,71.275,1
O,1.212,22.31,1
O,1.337,19.084,0
O,0.2186,21.825,1
Ti,0.4349,44.087,1
O,0.642,74.506,1
O,0.822,58.059,1
O,1.255,33.304,0
O,0.9684,22.276,1
Ti,1.103,77.199,1
O,0.2186,42.58,1
O,0.4327,136.24,1
O,1.151,27.984,0
O,0.5529,31.885,0
Ti,0.6481,100.15,1
O,0.7055,71.512,0
Ti,0.8045,100.37,1
O,0.741,19.201,0
O,0.2186,59.138,1
O,0.3075,46.932,0
O,0.4308,86.638,1
O,0.9276,21.134,0
O,1.21,82.375,1
Ti,0.2186,228.12,1
Ti,0.5166,119.45,0
O,0.4763,26.533,0
O,0.4254,0,0
O,0.4254,23.776,0
Ti,0.5031,77.674,0
O,0.339,55.456,1
O,0.4354,40.192,1
O,1.08,133.66,1
O,1.734,0,0
O,1.734,60.408,0
Ti,1.724,41.167,0
O,1.263,111.06,1
Ti,0.6498,207.49,1
O,0.7526,41.804,0
O,0.707,21.74,0
O,0.6719,47.133,0
Ti,0.6964,50.511,0
O,0.7226,37.715,0
O,0.789,22.357,1
O,0.2186,29.356,1
Ti,1.057,57.986,1
O,1.423,51.131,1
O,1.538,39.394,0
Ti,1.602,99.582,1
O,1.692,62.071,0
O,2.134,0,0
O,2.134,23.174,0
O,1.838,19.353,0
O,0.2186,36.56,1
O,0.3228,0,0
O,0.3228,33.297,0
O,0.4333,145.2,1
O,0.5749,44.282,0
O,0.8121,19.276,1
O,1.222,37.617,1
O,1.438,48.51,1
O,1.636,19.678,0
O,0.436,186.21,1
O,1.259,23.305,0
O,1.378,19.427,0
O,1.042,35.36,0
O,0.6924,23.948,0
O,1.269,47.093,1
O,1.488,43.424,1
O,1.785,26.934,0
O,1.692,32.495,1
Ti,0.433,97.559,1
Ti,0.4642,52.092,0
O,0.4884,21.592,0
O,0.6339,22.227,1
O,0.6556,0.80715,0
O,0.6556,19.42,0
Ti,1.034,62.564,1
O,1.249,43.496,0
O,1.182,58.98,1
O,0.2186,219.11,1
O,0.5155,129.05,0
O,1.646,45.593,0
O,1.139,24.064,0
O,0.3372,69.951,0
Ti,0.4137,52.507,0
Ti,0.6289,72.266,1
O,0.9195,20.135,0
O,0.7499,42.119,0
Ti,0.9306,43.528,1
O,0.2186,39.738,1
O,0.2664,26.341,0
O,0.3353,22.37,0
O,0.4329,31.963,1
O,1.069,32.013,1
Ti,1.281,44.131,1
Ti,1.886,69.523,1
O,2.033,49.588,1
O,0.2186,97.132,1
O,0.2777,0,0
O,0.2777,90.059,0
O,0.5581,42.811,0
Ti,0.4272,71.834,1
O,0.526,24.34,0
Ti,0.8279,80.794,1
O,0.9438,35.938,0
O,1.023,20.176,0
Ti,0.2186,113.92,1
O,0.5764,34.217,0
O,0.3835,55.498,0
O,0.5399,34.69,0
O,0.6883,0.61151,0
O,0.6883,28.976,0
Ti,0.6698,167.96,1
Ti,0.6714,63.042,0
O,0.6282,22.233,0
Ti,0.7143,45.221,0
O,0.6243,31.872,1
O,0.4345,63.507,1
O,0.433,27.552,0
O,0.3524,0.32286,0
O,0.3524,24.381,0
O,0.1961,0.25038,0
O,0.1961,24.131,0
O,0.6516,42.621,1
O,0.8594,123.65,1
O,1.066,64.389,0
O,1.568,19.348,0
Ti,1.027,56.417,1
O,1.034,26.633,1
O,0.2186,115.94,1
O,0.35,68.079,0
O,0.5231,21.944,0
O,0.4251,29.591,1
O,0.6124,131.61,1
O,1.751,45.007,0
O,0.6325,22.476,1
O,0.8445,53.999,1
O,1.33,35.951,1
O,1.422,95.657,1
O,1.576,64.459,0
O,1.576,61.599,1
Ti,0.2186,46.649,1
O,0.4209,82.129,1
O,0.6289,27.976,0
O,0.6321,58.808,1
O,0.9854,0.27231,0
O,0.9854,48.01,0
O,1.78,22.032,0
O,0.8237,120.56,1
O,1.492,66.015,0
O,1.04,20.997,1
O,0.2186,36.769,1
O,0.6514,59.231,1
O,0.8601,172.76,1
O,1.914,42.841,0
O,2.216,0,0
O,2.216,27.394,0
O,1.074,29.763,0
Ti,1.138,49.926,1
O,0.4362,142.88,1
O,0.5783,42.039,0
O,0.6636,31.292,0
Ti,0.6386,52.273,1
O,0.6895,38.59,0
O,1.016,22.674,0
Ti,0.8304,41.726,1
Ti,1.255,56.925,1
O,1.394,23.653,0
Ti,1.616,40.765,1
O,1.74,19.169,0
O,0.6465,29.81,1
O,1.078,230.79,1
O,2.25,155.24,0
O,2.884,32.006,0
O,2.672,30.191,0
O,1.479,20.742,0
O,1.274,40.951,1
O,1.636,21.062,0
O,0.2186,227.57,1
O,0.4307,0,0
O,0.4307,222.98,0
O,1.197,32.816,0
O,1.28,22.517,0
O,1.053,41.129,0
O,0.648,50.694,0
O,0.419,111.12,1
O,1.225,27.353,0
O,0.2186,249.54,1
Ti,0.5189,112.1,0
O,0.8593,62.678,0
O,0.7034,22.839,0
O,0.3584,68.68,0
O,0.376,24.606,0
O,0.2677,0.048415,0
O,0.2677,21.866,0
O,0.08979,0,0
O,0.08979,20.424,0
O,0.439,33.312,0
Ti,0.9733,44.749,1
O,0.2186,19.543,1
Ti,0.6488,63.289,1
O,0.8278,59.248,1
O,1.091,25.369,0
O,1.012,184.21,1
O,2.025,42.023,0
O,1.875,22.296,0
Ti,2.143,68.615,0
O,2.319,39.451,0
O,2.499,21.832,0
O,0.2186,42.435,1
O,0.4327,241.12,1
O,1.288,98.064,0
O,1.366,42.313,0
O,0.864,24.925,1
O,1.072,38.269,1
Ti,0.638,319.89,1
O,0.1185,73.19,0
O,0.3632,33.547,0
O,0.2678,24.325,0
Ti,0.5406,102.05,0
O,0.4933,56.978,0
Ti,0.4178,40.102,0
O,0.603,41.012,0
O,0.5872,0,0
O,0.5872,35.917,0
O,0.8336,19.32,1
O,1.558,116.06,1
O,2.433,20.311,0
Ti,2.045,57.87,1
Ti,1.885,49.467,0
O,0.2186,39.31,1
O,0.2773,0,0
O,0.2773,37.176,0
O,0.4907,29.338,0
O,0.433,229.8,1
O,2.134,19.734,0
O,1.973,29.093,0
Ti,1.816,42.512,0
O,0.6054,21.674,0
O,0.6311,79.166,1
O,1.174,20.356,0
O,0.2186,85.818,1
O,0.3052,61.503,0
O,0.3625,21.207,0
O,0.3038,0.84444,0
O,0.3038,20.362,0
O,0.4283,40.974,1
O,0.5053,22.423,0
Ti,0.6465,162.22,1
Ti,0.8357,137.69,0
O,1.19,28.693,0
O,1.032,64.132,0
O,1.309,22.268,0
O,0.2186,201.57,1
O,0.4179,196.51,0
O,1.297,54.73,0
O,0.6345,21.192,0
O,0.4195,126.14,1
O,0.7684,0.16065,0
O,0.7684,36.048,0
O,0.5913,75.304,0
Ti,0.744,43.437,0
O,0.9197,21.951,0
O,0.2186,141.79,1
O,0.4081,121.03,0
O,0.7056,30.772,0
O,0.6072,84.364,0
O,1.316,0,0
O,1.316,43.59,0
O,0.4231,82.912,1
O,0.5939,71.615,1
O,0.7398,22.005,0
O,0.705,24.823,0
Ti,0.799,43.046,1
O,0.2186,48.151,1
O,0.4321,254.98,1
O,0.9397,0.80732,0
O,0.9397,25.201,0
O,0.9322,72.185,0
O,1.074,23.751,0
O,0.8138,132.79,0
O,1.348,88.809,0
O,0.6174,19.077,0
O,0.836,29.584,1
O,0.2186,21.123,1
O,0.4349,90.672,1
O,0.7953,22.573,0
O,0.5947,30.06,0
O,0.8102,23.486,1
O,1.12,41.466,1
O,1.34,38.82,1
O,1.348,24.23,0
O,0.4361,126.17,1
O,0.5901,104.32,0
O,1.263,0.78627,0
O,1.263,29.173,0
O,0.776,51.304,0
O,1.11,0,0
O,1.11,37.235,0
O,1.32,19.496,0
Ti,0.6374,230.04,1
O,0.9446,22.09,0
O,0.6267,91.179,0
Ti,0.9836,39.004,0
O,0.615,42.521,0
O,0.4362,162.62,1
O,0.8475,19.483,0
Ti,0.6446,75.327,0
O,0.8142,28.673,0
O,0.9493,0.71872,0
O,0.9493,25.955,0
O,1.16,0.32014,0
O,1.16,20.979,0
Ti,0.8021,46.921,1
O,0.9672,19.606,0
O,1.039,22.268,1
O,1.148,45.487,1
O,1.298,25.17,0
O,0.6491,48.158,1
O,0.7273,19.812,0
O,1.3,94.47,1
O,1.985,0,0
O,1.985,52.156,0
O,2.13,20.41,1
O,0.435,265.16,1
O,1.888,76.107,0
O,2.043,19.516,0
O,1.745,30.331,0
O,1.827,24.79,0
O,1.178,25.868,0
O,0.9731,37.99,0
O,0.6388,45.131,1
O,0.7848,20.33,0
Ti,0.8553,41.257,1
O,0.2186,50.77,1
O,0.3486,40.959,0
O,0.4317,53.76,1
O,0.4125,0,0
O,0.4125,33.928,0
O,0.223,19.94,0
O,0.06579,0.18406,0
O,0.06579,19.756,0
O,0.6489,45.551,1
O,0.8691,19.116,0
O,1.072,42.432,1
O,1.267,24.314,1
O,1.644,80.135,1
Ti,1.843,54.702,0
Ti,0.2186,247.89,1
Ti,0.2615,229.91,0
O,0.4873,128.22,0
Ti,0.831,77.866,0
O,1.158,33.348,0
O,1.342,0,0
O,1.342,29.43,0
O,0.3871,23.762,0
O,0.436,0.4763,0
O,0.436,23.286,0
Ti,0.3317,102.9,1
O,0.516,56.903,0
O,0.695,39.718,0
O,0.4179,19.617,0
O,0.5029,27.598,1
Ti,0.4354,327.53,1
O,0.8268,20.429,0
O,0.7074,23.681,0
Ti,0.6123,53.749,0
O,0.4613,114.58,0
O,0.2186,20.659,1
O,0.435,96.322,1
O,0.6724,67.165,0
O,0.7356,42.887,0
O,0.7508,20.618,0
O,0.6397,32.491,1
O,1.255,89.886,1
O,1.411,61.192,1
O,1.544,43.085,0
O,1.799,0,0
O,1.799,20.071,0
O,0.4364,27.203,1
O,0.8698,47.629,1
O,1.293,178.72,1
O,1.507,0,0
O,1.507,176.48,0
O,1.825,21.841,0
Ti,1.896,61.86,0
O,1.725,61.718,0
O,0.6273,209.84,1
O,0.9439,114.44,0
O,1.02,38.908,0
O,1.083,21.512,0
O,0.8102,22.201,0
O,0.7808,30.286,1
O,0.9321,52.166,1
O,1.146,26.036,0
O,0.4362,54.305,1
O,0.6551,28.546,0
O,0.8612,113.58,1
Ti,1.19,53.156,0
O,1.394,22.237,0
O,1.552,0,0
O,1.552,20.189,0
Ti,1.058,145.49,1
Ti,1.119,107.29,0
O,1.564,53.765,0
O,0.2186,108.53,1
O,0.2865,0.025226,0
O,0.2865,52.797,0
O,0.06808,0.097584,0
O,0.06808,52.7,0
Ti,0.3963,53.711,0
O,0.5619,40.265,0
O,0.7802,0.87676,0
O,0.7802,34.032,0
O,0.4258,32.085,1
O,0.5823,0.12939,0
O,0.5823,29.956,0
Ti,0.6157,92.141,1
O,0.8075,45.291,0
O,1.014,29.413,1
O,1.213,24.824,1
O,1.376,20.942,1
O,0.2186,83.051,1
Ti,0.3713,60.208,0
O,0.5876,28.067,0
Ti,0.4285,176.93,1
Ti,0.8118,41.314,0
O,0.7048,30.848,0
O,0.7849,31.469,1
O,0.2186,43.256,1
O,0.2577,0.63957,0
O,0.2577,40.617,0
O,0.4367,25.637,0
Ti,0.4326,113.94,1
O,0.943,20.997,0
O,0.6891,60.96,1
O,1.036,19.173,0
Ti,0.7119,60.317,1
O,0.7706,34.603,0
O,0.8656,20.149,0
O,0.4364,51.663,1
Ti,0.6519,152.68,1
O,0.6704,41.089,0
O,0.6843,33.288,0
O,1.233,84.612,1
O,1.582,19.552,0
O,0.2186,66.669,1
O,0.363,0,0
O,0.363,63.594,0
O,0.7937,41.604,0
O,0.9859,27.332,0
Ti,0.4302,193.91,1
Ti,0.9506,61.742,0
O,1.307,21.743,0
Ti,0.7438,41.459,0
O,0.5199,19.219,0
Ti,0.9355,47.085,1
O,1.029,26.776,0
O,0.4332,158.13,1
O,1.109,77.352,0
O,1.382,19.528,0
O,1.286,101.46,1
O,1.64,35.456,0
O,1.801,19.633,0
O,1.502,51.731,0
O,1.84,32.635,0
O,0.2186,145.16,1
O,0.3196,131.96,0
Ti,0.7019,85.004,0
O,0.4229,114.08,1
O,1.344,23.427,0
O,0.5888,43.274,1
O,0.8891,49.977,1
O,1.02,23.565,0
O,0.2186,39.987,1
O,0.2612,0.67337,0
O,0.2612,37.313,0
O,0.441,35.479,0
Ti,0.4328,135.98,1
Ti,1.057,0,0
Ti,1.057,59.274,0
O,0.8445,19.929,0
Ti,0.6341,52.216,0
O,0.5632,160.73,1
Ti,0.7311,58.867,0
O,0.8131,39.705,0
O,0.6986,69.737,0
O,0.8719,42.267,0
O,0.6389,201.91,1
O,1.112,26.825,0
O,0.9283,30.422,0
O,0.8545,48.856,1
O,1.174,32.066,1
O,1.253,25.551,0
Ti,0.4335,135.39,1
O,0.6446,78.875,0
O,0.9788,48.04,0
Ti,0.5733,145.09,1
O,0.7457,27.284,0
O,0.6297,54.215,0
O,0.684,30.041,0
Ti,0.8694,149.83,1
Ti,0.834,0,0
Ti,0.834,85.427,0
O,0.669,61.368,0
O,0.4586,34.992,0
O,0.8873,60.567,0
Ti,1.041,41.703,1
Ti,1.125,120.12,1
O,1.656,27.048,0
O,1.439,19.603,0
Ti,1.236,52.284,0
Ti,1.324,49.165,0
O,0.2186,159.72,1
O,1.289,82.888,0
O,2.097,20.384,0
O,1.101,21.851,0
O,0.6279,109.38,1
O,1.013,47.181,0
O,1.11,27.213,0
O,0.8179,49.958,1
O,1.041,20.141,1
O,0.2186,91.786,1
O,0.4197,24.958,0
O,0.306,40.247,0
O,0.38,22.031,0
O,0.4274,29.762,1
O,0.6367,31.369,1
O,0.9189,19.163,0
O,1.04,147.28,1
O,1.602,28.275,0
O,1.218,20.586,0
O,1.244,33.934,1
O,1.431,19.157,0
Ti,0.2186,204.48,1
O,0.4305,45.208,0
O,0.2576,72.901,0
O,0.2941,0,0
O,0.2941,71.026,0
Ti,0.4929,73.004,1
O,0.5461,39.882,0
O,0.8187,0,0
O,0.8187,29.16,0
O,1.025,0,0
O,1.025,26.27,0
Ti,0.6094,61.21,1
O,0.6443,20.289,0
O,0.2186,25.292,1
Ti,1.068,83.925,1
O,1.223,62.307,1
O,1.532,36.139,0
O,1.326,29.354,1
O,1.459,31.676,1
O,1.54,22.619,1
O,0.2186,42.033,1
O,0.2561,0.41224,0
O,0.2561,39.621,0
O,0.444,20.317,0
Ti,0.4326,46.976,1
O,0.4666,22.63,0
O,0.6445,79.639,1
O,0.8309,69.633,1
O,0.9225,23.886,0
Ti,1.02,80.072,1
O,1.189,19.231,0
O,1.121,41.769,0
O,0.4356,28.496,1
O,0.8522,211.01,1
O,1.788,45.764,0
O,1.947,34.124,0
O,1.661,23.809,0
O,1.034,44.345,0
Ti,1.069,46.32,1
O,1.113,32.133,0
O,1.239,20.002,0
Ti,0.2186,79.188,1
Ti,0.3999,71.017,0
O,0.81,19.595,0
O,0.5669,167.18,1
O,1.011,25.512,0
O,0.813,79.506,0
O,1.034,28.984,0
O,0.8758,29.749,0
O,0.7462,36.943,1
Ti,0.2186,50.63,1
O,0.6289,214.64,1
O,0.9967,22.679,0
O,0.9529,128.88,0
O,1.283,20.334,0
Ti,1.313,40.587,0
O,1.102,55.233,0
O,1.312,24.029,0
O,0.9977,22.721,1
O,0.2186,51.797,1
O,0.4315,37.349,1
O,0.6459,25.131,1
O,0.8572,32.075,1
O,1.272,59.721,1
O,1.447,25.553,0
O,1.832,45.943,1
O,2.236,38.901,1
O,1.263,200.05,1
O,1.45,169.54,0
O,2.163,21.6,0
O,1.647,85.035,0
O,1.794,29.635,0
O,0.2186,246.73,1
O,0.4179,56.151,0
O,0.3065,0,0
O,0.3065,36.72,0
O,0.08791,21.833,0
O,0.3998,158.83,0
O,0.5578,32.89,0
O,0.5846,20.571,0
Ti,0.7344,43.671,0
O,0.785,20.593,0
O,0.6791,23.868,0
O,0.4193,58.188,1
O,0.8219,41.048,0
O,0.5768,39.182,1
Ti,0.2186,68.661,1
O,0.4127,92.708,1
O,0.6391,27.837,0
O,0.8359,19.842,1
O,1.049,28.29,1
O,1.477,83.327,1
O,1.676,40.796,0
O,0.2186,283.43,1
O,1.236,31.41,0
O,0.6781,53.906,0
O,0.3964,90.734,0
O,0.3537,40.491,0
O,0.5033,21.515,0
O,0.4227,36.253,1
O,0.2186,129.88,1
O,0.3015,119.25,0
O,1.646,33.171,0
O,0.8506,19.668,0
O,0.4242,116.29,1
O,1.13,21.399,0
Ti,0.7437,40.031,1
O,0.2186,57.059,1
O,0.2642,0,0
O,0.2642,54.885,0
O,0.5986,0,0
O,0.5986,21.85,0
O,0.4753,32.284,0
O,0.4312,231.82,1
O,1.48,23.948,0
O,1.275,21.013,0
O,1.273,34.369,0
Ti,1.177,52.235,0
O,1.441,22.02,0
O,0.7931,23.171,0
O,0.6446,60.211,1
O,0.817,0,0
O,0.817,54.697,0
O,1.025,27.18,0
O,0.2186,187.28,1
O,0.2284,38.954,0
O,0.3805,126.43,0
O,0.9551,24.868,0
O,0.8381,25.431,0
O,0.4201,65.816,1
O,1.471,21.507,0
Ti,0.7106,47.376,1
Ti,0.4363,88.423,1
O,0.6065,53.985,0
Ti,0.6132,118.7,1
O,0.8723,59.152,0
O,0.7259,35.118,0
O,0.8098,28.334,0
O,0.8291,91.968,1
O,0.4361,48.928,1
O,0.645,62.304,1
O,0.802,20.726,0
O,0.8476,73.23,1
O,1.165,46.48,0
O,1.533,19.327,0
O,1.028,90.789,1
O,1.172,39.018,1
O,1.214,32,0
O,1.267,0,0
O,1.267,22.871,0
Ti,1.352,43.974,1
O,0.2186,266.22,1
O,0.5868,23.63,0
Ti,0.6884,82.658,0
O,1.117,36.979,0
O,0.8996,28.403,0
O,1.045,23.535,0
O,0.4166,126.44,0
Ti,0.7608,40.711,0
O,0.5598,56.489,0
O,0.6031,49.876,1
O,0.9052,22.153,0
O,0.2186,43.668,1
O,0.2678,36.694,0
O,0.3817,0,0
O,0.3817,36.493,0
O,0.5982,19.386,0
O,0.4324,69.253,1
Ti,0.6294,57.84,1
O,0.8386,43.543,1
Ti,1.241,59.071,1
O,1.316,39.039,0
Ti,1.443,53.646,1
O,1.537,37.179,0
O,1.047,41.821,1
O,1.089,0,0
O,1.089,37.828,0
O,1.229,27.26,0
O,1.616,29.029,1
O,1.701,0,0
O,1.701,26.528,0
Ti,1.882,65.626,1
O,2.064,27.147,1
Ti,0.6483,47.911,1
O,0.8218,21.003,0
O,1.192,31.452,1
Ti,1.489,65.023,1
O,1.504,44.791,0
O,1.834,20.476,1
Ti,0.2186,363.22,1
O,0.4054,45.351,0
O,0.3551,176.5,0
O,0.857,66.139,0
O,0.8833,24.224,0
O,0.2835,120.6,0
O,0.1415,65.602,0
Ti,0.3394,52.404,0
O,0.2186,33.304,1
Ti,0.8583,253.16,1
O,0.9572,128.22,0
O,1.253,50.952,0
O,1.112,21.438,0
O,0.8856,29.274,0
O,0.91,20.926,1
O,0.645,28.783,1
O,1.072,52.541,1
O,1.435,116.75,1
O,1.926,24.808,0
O,1.644,33.769,1
O,1.767,0.56348,0
O,1.767,22.985,0
Ti,0.2186,101.58,1
O,0.5857,38.54,0
O,0.407,36.359,0
O,0.4011,86.92,1
O,0.5812,32.105,1
O,0.9538,88.709,1
O,1.467,31.918,0
O,1.087,35.259,1
Ti,0.2186,190.92,1
O,0.3419,47.887,0
O,0.3771,34.684,0
O,0.3025,44.213,0
O,0.3568,40.485,0
O,0.4952,34.53,0
O,0.3624,25.673,1
O,1.047,19.001,1
O,1.233,41.294,1
O,0.4358,142.39,1
O,0.6857,75.089,0
O,0.8215,39.647,0
O,1.059,38.491,1
O,1.889,37.574,1
Ti,0.2186,147.38,1
Ti,0.3239,91.41,0
O,0.4676,20.97,0
O,0.4623,20.144,0
O,0.3942,33.129,0
O,0.3823,68.627,1
O,0.4908,41.305,1
O,0.3407,27.19,0
O,0.14,0,0
O,0.14,26.255,0
O,0.647,46.223,1
O,0.7916,23.254,0
Ti,0.2186,54.428,1
O,0.2688,24.825,0
Ti,0.612,55.45,1
O,0.7853,171.12,1
O,1.146,133.22,0
O,0.9923,19.839,1
O,1.175,20.608,1
Ti,0.8607,189.82,1
O,1.193,19.876,0
Ti,1.096,74.373,0
O,1.404,21.069,0
Ti,0.9638,66.522,0
Ti,1.044,127.04,1
O,1.139,40.388,0
O,1.215,0,0
O,1.215,37.94,0
O,1.424,30.155,0
Ti,0.4304,202.86,1
O,1.115,25.521,0
O,0.7031,21.262,0
O,0.5844,32.198,0
O,0.4865,32.204,0
O,0.5762,106.06,1
O,1.036,0,0
O,1.036,44.819,0
O,1.253,37.362,0
O,1.598,19.159,0
O,0.8444,39.148,0
O,0.6637,25.598,1
O,0.2186,108.39,1
Ti,0.3638,58.901,0
Ti,0.5264,44.676,0
O,0.4258,74.117,1
O,0.6096,27.214,0
O,0.6377,40.529,1
O,1.241,96.912,1
O,1.595,36.86,0
O,0.8726,48.046,1
O,1.001,0,0
O,1.001,21.25,0
O,1.084,22.602,1
Ti,1.509,60.603,1
O,1.616,24.773,0
O,1.695,60.302,1
O,2.271,21.464,0
O,2.112,19.399,0
O,1.836,88.724,1
O,1.962,30.249,0
O,0.645,106.68,1
O,1.054,33.619,0
O,0.8442,25.997,0
O,1.047,21.985,1
Ti,1.248,75.16,1
Ti,1.318,71.556,0
O,1.84,47.193,1
Ti,0.4292,78.61,1
O,0.6164,22.635,0
O,0.6305,185.15,1
O,1.342,25.335,0
Ti,1.505,86.963,0
O,1.717,59.052,0
O,0.8397,67.328,1
O,1.001,32.522,0
Ti,0.2186,219,1
O,0.6028,33.23,0
Ti,0.3888,138.82,0
O,0.986,27.458,0
O,0.8335,23.72,0
O,0.7108,26.129,0
O,0.5453,20.328,0
Ti,0.3481,81.418,1
Ti,0.5122,52.285,0
O,0.6204,24.749,0
O,0.3598,24.041,1
O,0.2186,263.42,1
O,0.8092,81.072,0
O,0.8956,37.504,0
O,0.6319,21.621,0
O,0.6776,58.123,0
O,0.5164,24.299,0
O,0.5984,29.813,1
Ti,0.4299,98.64,1
O,0.8992,22.594,0
Ti,0.9334,52.097,1
O,0.9955,30.345,0
O,1.604,72.065,1
O,0.2186,139.8,1
O,0.09549,37.845,0
Ti,0.3041,88.338,0
O,0.4542,60.191,0
Ti,0.423,56.321,1
O,0.5591,73.378,1
O,0.7484,38.749,1
